items,quality_control
"[['http://object-naming-amore.upf.edu//2357691_3429609_singleton_obj.png', ['train', 'car', 'tarin']], ['http://object-naming-amore.upf.edu//2367885_3481138_supercat_ambiguous.png', ['train', 'bllet train', 'bullet train', 'car']], ['http://object-naming-amore.upf.edu//2356833_3463825_supercat_unique.png', ['sofa', 'man', 'coufh', 'shirt', 'couch']], ['http://object-naming-amore.upf.edu//2349770_872371_supercat_ambiguous.png', ['food', 'pizza sliec', 'pizza', 'cheese', 'pizza slice']], ['http://object-naming-amore.upf.edu//2375998_1734385_singleton_obj.png', ['skatter', 'man', 'shoe', 'skateboarder', 'boy', 'skater', 'skating']], ['http://object-naming-amore.upf.edu//2329197_3400539_singleton_obj.png', ['bat', 'baseball player', 'batter', 'basebal player', 'person', 'man', 'player']]]","['7b22746172696e223a202273616e732d747261696e227d', '7b22626c6c657420747261696e223a202273616e732d62756c6c657420747261696e227d', '7b22636f756668223a202273616e732d636f756368222c2022736f6661223a2022626f6c642d636f756368227d', '7b2270697a7a6120736c696563223a202273616e732d70697a7a6120736c696365227d', '7b22736b6174746572223a202273616e732d736b61746572227d', '7b226261736562616c20706c61796572223a202273616e732d6261736562616c6c20706c61796572227d']"
"[['http://object-naming-amore.upf.edu//2387095_1279441_supercat_unique.png', ['jacket', 'wall', 'suit']], ['http://object-naming-amore.upf.edu//2408369_263119_supercat_unique.png', ['tiara', 'lady', 'mom', 'woman']], ['http://object-naming-amore.upf.edu//2343433_3639677_singleton_obj.png', ['bench', 'dog', 'dress', 'table', 'picnic table']], ['http://object-naming-amore.upf.edu//2376845_569338_supercat_unique.png', ['hat', 'helmet', 'dumbell', 'mask', 't-shirt']], ['http://object-naming-amore.upf.edu//2348167_1981015_supercat_unique.png', ['shirt', 'tie', 'tuxedo', 'bowtie', 'jacket', 'jackket', 'suit']], ['http://object-naming-amore.upf.edu//2359136_795718_singleton_obj.png', ['boy', 'skater', 'skateboarder', 't--shirt', 't-shirt', 'man', 'person']]]","['7b2277616c6c223a20227365726966227d', '7b227469617261223a2022636f7572696572227d', '7b22646f67223a20227365726966227d', '7b2264756d62656c6c223a2022636f7572696572227d', '7b226a61636b6b6574223a202273616e732d6a61636b6574227d', '7b22742d2d7368697274223a202273616e732d742d7368697274227d']"
"[['http://object-naming-amore.upf.edu//2406090_652959_singleton_obj.png', ['plane', 'airplane', 'airpalne']], ['http://object-naming-amore.upf.edu//2341744_940122_singleton_obj.png', ['girl', 'book', 't-shirt', 'woman']], ['http://object-naming-amore.upf.edu//2409796_233333_singleton_obj.png', ['mltorcycle', 'dirt bike', 'bike', 'motorbike', 'motorcycle']], ['http://object-naming-amore.upf.edu//2342094_3650408_supercat_unique.png', ['tea', 'coat', 'suit', 'jacket', 'tie']], ['http://object-naming-amore.upf.edu//2410976_361257_supercat_unique.png', ['top', 'tvshirt', 'sink', 'counter', 'shirt', 'wash basin', 't-shirt']], ['http://object-naming-amore.upf.edu//2326788_3157451_singleton_obj.png', ['tie', 'jacekt', 'coat', 'suit', 'eye glass', 'shirt', 'jacket']]]","['7b2261697270616c6e65223a202273616e732d616972706c616e65222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22626f6f6b223a20227365726966227d', '7b226d6c746f726379636c65223a202273616e732d6d6f746f726379636c65222c20226d6f746f726379636c65223a2022626f6c642d62696b65227d', '7b22746561223a2022636f7572696572227d', '7b2274767368697274223a202273616e732d742d7368697274227d', '7b226a6163656b74223a202273616e732d6a61636b6574227d']"
"[['http://object-naming-amore.upf.edu//2380663_1343963_singleton_obj.png', ['cow', 'bull', 'half']], ['http://object-naming-amore.upf.edu//2387566_512410_singleton_obj.png', ['column', 'aircraft', 'plane', 'airplane']], ['http://object-naming-amore.upf.edu//2326272_3038311_singleton_obj.png', ['food', 'bun', 'mustard', 'hotdog', 'sandwich']], ['http://object-naming-amore.upf.edu//2326787_3243915_supercat_unique.png', ['tie', 'coat', 'jacket', 'suit', 'pacific']], ['http://object-naming-amore.upf.edu//2412546_646014_seed_ambiguous.png', ['chair', 'armchair', 'bed', 'sofa', 'dog', 'arcmhair', 'couch']], ['http://object-naming-amore.upf.edu//84_1534340_singleton_obj.png', ['bed cover', 'chair', 'bed', 'sofa', 'pillow', 'couch', 'tabletop']]]","['7b2268616c66223a2022636f7572696572227d', '7b22636f6c756d6e223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b226d757374617264223a20227365726966227d', '7b2270616369666963223a2022636f7572696572227d', '7b226172636d68616972223a202273616e732d61726d6368616972222c2022636f756368223a2022626f6c642d736f6661227d', '7b227461626c65746f70223a20227365726966222c2022636f756368223a2022626f6c642d736f6661227d']"
"[['http://object-naming-amore.upf.edu//2354709_3776440_singleton_obj.png', ['leaves', 'house', 'building']], ['http://object-naming-amore.upf.edu//2322637_3401208_seed_ambiguous.png', ['airplane', 'plane', 'jet', 'wheel']], ['http://object-naming-amore.upf.edu//2374905_3843200_singleton_obj.png', ['woman', 'lines', 't-shirt', 'girl', 'person']], ['http://object-naming-amore.upf.edu//2353376_846534_singleton_obj.png', ['boy', 'kid', 'child', 't-shirt', 'water']], ['http://object-naming-amore.upf.edu//2343830_919656_singleton_obj.png', ['brocatel', 'shadow', 'bowl', 'cucumber', 'food', 'pot', 'broccoli']], ['http://object-naming-amore.upf.edu//2354424_838517_supercat_unique.png', ['shirt', 'person', 'plate', 'woman', 'table', 'lady', 'wmoan']]]","['7b226c6561766573223a20227365726966227d', '7b22776865656c223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b226c696e6573223a2022636f7572696572227d', '7b227761746572223a20227365726966222c20226368696c64223a2022626f6c642d6b6964227d', '7b22736861646f77223a20227365726966227d', '7b22776d6f616e223a202273616e732d776f6d616e227d']"
"[['http://object-naming-amore.upf.edu//2410505_215912_singleton_obj.png', ['desk', 'table', 'window']], ['http://object-naming-amore.upf.edu//2406959_367865_seed_ambiguous.png', ['pitcher', 'lady', 'woman', 'watch']], ['http://object-naming-amore.upf.edu//2346922_895341_singleton_obj.png', ['spacebar', 'desk top', 'mouse', 'desk', 'table']], ['http://object-naming-amore.upf.edu//2379238_1359459_singleton_obj.png', ['snow', 'man', 'person', 'skier', 'shoe']], ['http://object-naming-amore.upf.edu//2332696_968862_supercat_ambiguous.png', ['jacket', 'suit', 'button', 'coat', 'tie', 'shirt', 'vest']], ['http://object-naming-amore.upf.edu//2417281_2960903_seed_ambiguous.png', ['sneaker', 'girl', 'player', 'person', 'shoe', 'tennis player', 'woman']]]","['7b2277696e646f77223a20227365726966227d', '7b2270697463686572223a20227365726966227d', '7b227370616365626172223a20227365726966227d', '7b22736e6f77223a20227365726966227d', '7b22627574746f6e223a20227365726966227d', '7b22736e65616b6572223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2387501_677857_singleton_obj.png', ['plane', 'trees', 'airplane']], ['http://object-naming-amore.upf.edu//2318399_3417848_supercat_ambiguous.png', ['lady', 'person', 'womman', 'woman']], ['http://object-naming-amore.upf.edu//2342096_2881669_singleton_obj.png', ['horizon', 'person', 'girl', 'pizza', 'woman']], ['http://object-naming-amore.upf.edu//2344226_2290371_singleton_obj.png', ['booster', 'girl', 'tennis player', 'woman', 'player']], ['http://object-naming-amore.upf.edu//2335237_3155398_seed_ambiguous.png', ['lady', 'woman', 'skateboarer', 'skateboarder', 'skater', 'man', 'person']], ['http://object-naming-amore.upf.edu//2375756_2094767_singleton_obj.png', ['glass', 'lady', 'eye class', 'person', 'silks', 'eyeglass', 'woman']]]","['7b227472656573223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22776f6d6d616e223a202273616e732d776f6d616e227d', '7b22686f72697a6f6e223a20227365726966227d', '7b22626f6f73746572223a2022636f7572696572227d', '7b22736b617465626f61726572223a202273616e732d736b617465626f6172646572227d', '7b2273696c6b73223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2382784_695716_supercat_unique.png', ['coat', 'jacket', 'fur']], ['http://object-naming-amore.upf.edu//2398661_1177514_supercat_unique.png', ['bench', 'chairs', 'suv', 'chair']], ['http://object-naming-amore.upf.edu//2373177_3728874_seed_ambiguous.png', ['table', 'seat', 'desk', 'laptop', 'computer']], ['http://object-naming-amore.upf.edu//2365148_2846893_supercat_unique.png', ['cap', 'beanie', 'yarn', 'hat', 'cupcake']], ['http://object-naming-amore.upf.edu//2405993_1104762_singleton_obj.png', ['kid', 'child', 'person', 'skatefoarder', 'boy', 'skater', 'skateboarder']], ['http://object-naming-amore.upf.edu//2350094_870227_supercat_unique.png', ['child', 'girl', 'person', 'kid', 'baby', 'candle', 'toddler']]]","['7b22667572223a20227365726966227d', '7b22737576223a20227365726966222c20226368616972223a2022626f6c642d636861697273227d', '7b2273656174223a20227365726966227d', '7b227961726e223a20227365726966227d', '7b22736b617465666f6172646572223a202273616e732d736b617465626f6172646572222c20226368696c64223a2022626f6c642d6b6964227d', '7b2263616e646c65223a20227365726966222c20226b6964223a2022626f6c642d6368696c64227d']"
"[['http://object-naming-amore.upf.edu//2397427_434293_singleton_obj.png', ['airplane', 'airlane', 'plane']], ['http://object-naming-amore.upf.edu//2348425_2163023_seed_ambiguous.png', ['rubarb', 'aircraft', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2414927_149310_supercat_unique.png', ['sofa', 'pant', 'couch', 'ckuch', 't-shirt']], ['http://object-naming-amore.upf.edu//2411989_205366_supercat_unique.png', ['seat belt', 'shirt', 'jacket', 'sweater', 'jean']], ['http://object-naming-amore.upf.edu//2383857_529878_singleton_obj.png', ['skater', 'man', 'boy', 'person', 'skateboarder', 'kid', 'squash']], ['http://object-naming-amore.upf.edu//2356554_2173234_supercat_unique.png', ['jacket', 'coat', 'life vest', 'dog jacket', 'harness', 'vest', 'haness']]]","['7b226169726c616e65223a202273616e732d616972706c616e65222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22727562617262223a2022636f7572696572222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22636b756368223a202273616e732d636f756368222c2022736f6661223a2022626f6c642d636f756368227d', '7b226a65616e223a2022636f7572696572227d', '7b22737175617368223a2022636f7572696572227d', '7b2268616e657373223a202273616e732d6861726e657373227d']"
"[['http://object-naming-amore.upf.edu//2366993_2475922_singleton_obj.png', ['airplane', 'field', 'plane']], ['http://object-naming-amore.upf.edu//2365737_632287_singleton_obj.png', ['clock', 'building', 'buildkng', 'house']], ['http://object-naming-amore.upf.edu//2396853_439966_supercat_ambiguous.png', ['pariba', 'vegetable', 'salad', 'bowl', 'food']], ['http://object-naming-amore.upf.edu//2369177_613426_supercat_unique.png', ['saxophone', 'shirt', 'cact', 'jacket', 'clothing']], ['http://object-naming-amore.upf.edu//2315514_3231087_supercat_ambiguous.png', ['person', 'woman', 'blanket', 'girl', 'child', 'bed', 'human']], ['http://object-naming-amore.upf.edu//2396607_442496_supercat_unique.png', ['jacket', 'food', 'cellphone', 'man', 'sweater', 'boy', 'shirt']]]","['7b226669656c64223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b226275696c646b6e67223a202273616e732d6275696c64696e67227d', '7b22706172696261223a2022636f7572696572227d', '7b2263616374223a2022636f7572696572227d', '7b22626c616e6b6574223a20227365726966227d', '7b22666f6f64223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2360485_1971408_singleton_obj.png', ['snik', 'basin', 'sink']], ['http://object-naming-amore.upf.edu//2403852_1120957_singleton_obj.png', ['jet', 'plane', 'airplane', 'wing']], ['http://object-naming-amore.upf.edu//2401423_399552_singleton_obj.png', ['plane', 'jet', 'airplane', 'sky', 'vehicle']], ['http://object-naming-amore.upf.edu//2360120_2679486_seed_ambiguous.png', ['floor', 'bedpost', 'rug', 'dresser', 'carpet']], ['http://object-naming-amore.upf.edu//2345261_1042755_singleton_obj.png', ['person', 'shoe', 'man', 'skater', 'skateboarder', 'boy', 'sakteboarder']], ['http://object-naming-amore.upf.edu//2345907_904033_singleton_obj.png', ['dress', 'kid', 'batter', 'boy', 'player', 'legs', 'child']]]","['7b22736e696b223a202273616e732d73696e6b227d', '7b2277696e67223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22736b79223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b2264726573736572223a20227365726966222c2022636172706574223a2022626f6c642d727567227d', '7b2273616b7465626f6172646572223a202273616e732d736b617465626f6172646572227d', '7b226c656773223a20227365726966222c20226368696c64223a2022626f6c642d6b6964227d']"
"[['http://object-naming-amore.upf.edu//2321178_3407995_singleton_obj.png', ['clouded', 'table', 'desk']], ['http://object-naming-amore.upf.edu//2402048_2247944_singleton_obj.png', ['airplanne', 'airplane', 'jet', 'plane']], ['http://object-naming-amore.upf.edu//4991_1565390_singleton_obj.png', ['book', 'bookshefl', 'bookshelf', 'bookcase', 'shelf']], ['http://object-naming-amore.upf.edu//2365513_1884720_supercat_unique.png', ['tie', 'shirt', 'torso', 'necktie', 'cuff']], ['http://object-naming-amore.upf.edu//2410647_212727_supercat_ambiguous.png', ['shirt', 'kid', 'dior', 'child', 'person', 'boy', 'cap']], ['http://object-naming-amore.upf.edu//2356148_2628021_singleton_obj.png', ['cabinet', 'counter', 'wall', 'sink', 'table', 'vanity', 'bathroom vanity']]]","['7b22636c6f75646564223a2022636f7572696572227d', '7b22616972706c616e6e65223a202273616e732d616972706c616e65222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22626f6f6b736865666c223a202273616e732d626f6f6b7368656c66227d', '7b2263756666223a20227365726966222c2022746965223a2022626f6c642d6e65636b746965227d', '7b2264696f72223a2022636f7572696572222c20226b6964223a2022626f6c642d6368696c64227d', '7b2277616c6c223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2409214_363753_singleton_obj.png', ['boat', 'clouds', 'ship']], ['http://object-naming-amore.upf.edu//2348084_1880678_supercat_unique.png', ['bowl', 'cup', 'mug', 'amtrack']], ['http://object-naming-amore.upf.edu//2324637_3418500_seed_ambiguous.png', ['bun', 'sandwich', 'sandwiich', 'burger', 'food']], ['http://object-naming-amore.upf.edu//2316457_2721709_seed_ambiguous.png', ['kid', 'girl', 'lefa', 'child', 'boy']], ['http://object-naming-amore.upf.edu//2320095_996195_singleton_obj.png', ['sink', 'razor', 'sink cabinet', 'cabinet', 'cupboard', 'vanity', 'counter']], ['http://object-naming-amore.upf.edu//2390824_668297_singleton_obj.png', ['audience', 'pitcher', 'athlete', 'player', 'person', 'man', 'baseball player']]]","['7b22636c6f756473223a20227365726966227d', '7b22616d747261636b223a2022636f7572696572227d', '7b2273616e647769696368223a202273616e732d73616e6477696368227d', '7b226c656661223a2022636f7572696572222c20226368696c64223a2022626f6c642d6b6964227d', '7b2272617a6f72223a20227365726966227d', '7b2261756469656e6365223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2377394_1919660_seed_ambiguous.png', ['car', 'train', 'door']], ['http://object-naming-amore.upf.edu//2338973_3698724_supercat_unique.png', ['woman', 'jeans', 'lady', 'shirt']], ['http://object-naming-amore.upf.edu//2389789_1257172_singleton_obj.png', ['bun', 'seeds', 'hamburger', 'sandwich', 'burger']], ['http://object-naming-amore.upf.edu//2394545_463153_singleton_obj.png', ['desk', 'cord', 'table', 'laptop', 'keyboard']], ['http://object-naming-amore.upf.edu//2338386_954319_singleton_obj.png', ['broccoli', 'container', 'lunch', 'bowl', 'dish', 'food', 'rice']], ['http://object-naming-amore.upf.edu//2317633_1018961_supercat_unique.png', ['food', 'counter', 'fruit', 'parkin', 'table', 'countertop', 'banana']]]","['7b22646f6f72223a20227365726966227d', '7b226a65616e73223a20227365726966227d', '7b227365656473223a20227365726966222c2022627572676572223a2022626f6c642d68616d627572676572227d', '7b22636f7264223a20227365726966227d', '7b2272696365223a20227365726966227d', '7b227061726b696e223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2370016_3860588_supercat_ambiguous.png', ['car', 'trin', 'train']], ['http://object-naming-amore.upf.edu//2333922_2941434_seed_ambiguous.png', ['coat', 'toy', 'jacket', 'belt']], ['http://object-naming-amore.upf.edu//2396779_440551_singleton_obj.png', ['fighter jet', 'plane', 'airplaen', 'airplane', 'jet']], ['http://object-naming-amore.upf.edu//2388251_1269657_singleton_obj.png', ['basin', 'tile', 'counter', 'sink', 'countertop']], ['http://object-naming-amore.upf.edu//2366302_754398_supercat_ambiguous.png', ['cheese', 'broccoli', 'head', 'toppings', 'food', 'pizza', 'vegetable']], ['http://object-naming-amore.upf.edu//2329675_2760758_singleton_obj.png', ['tennis player', 'man', 'boy', 'ball', 'player', 'tenins player', 'person']]]","['7b227472696e223a202273616e732d747261696e227d', '7b2262656c74223a20227365726966227d', '7b22616972706c61656e223a202273616e732d616972706c616e65222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b2274696c65223a20227365726966227d', '7b2268656164223a20227365726966227d', '7b2274656e696e7320706c61796572223a202273616e732d74656e6e697320706c61796572227d']"
"[['http://object-naming-amore.upf.edu//2316945_2978759_supercat_unique.png', ['overpass', 'brdige', 'bridge']], ['http://object-naming-amore.upf.edu//2417151_3468016_singleton_obj.png', ['chair', 'wall', 'couch', 'sofa']], ['http://object-naming-amore.upf.edu//2383959_529233_supercat_ambiguous.png', ['toddler', 'graph', 'kid', 'child', 'boy']], ['http://object-naming-amore.upf.edu//2344216_3368478_seed_ambiguous.png', ['table', 'seine', 'cabinet', 'countertop', 'counter']], ['http://object-naming-amore.upf.edu//61533_1037124_singleton_obj.png', ['player', 'tennis player', 'athlete', 'girl', 'woman', 'fence', 'ball']], ['http://object-naming-amore.upf.edu//2352763_851846_singleton_obj.png', ['dress', 'woman', 'phone', 'person', 'sleeve', 'cellphone', 'lady']]]","['7b22627264696765223a202273616e732d627269646765227d', '7b2277616c6c223a20227365726966222c2022736f6661223a2022626f6c642d636f756368227d', '7b226772617068223a2022636f7572696572222c20226368696c64223a2022626f6c642d6b6964227d', '7b227365696e65223a2022636f7572696572227d', '7b2266656e6365223a20227365726966227d', '7b22736c65657665223a20227365726966227d']"
