items,quality_control
"[['http://object-naming-amore.upf.edu//2412841_1617810_singleton_obj.png', ['cat', 'box', 'markings']], ['http://object-naming-amore.upf.edu//2371642_1975483_singleton_obj.png', ['train', 'mirror', 'papaye']], ['http://object-naming-amore.upf.edu//713081_1578820_singleton_obj.png', ['train', 'trolley', 'mirror', 'tram']], ['http://object-naming-amore.upf.edu//2417902_3222636_singleton_obj.png', ['pizza', 'tomatoe', 'salad', 'food']], ['http://object-naming-amore.upf.edu//2375137_1776974_seed_ambiguous.png', ['keyboxrd', 'keyboard', 'desk', 'laptop', 'table']], ['http://object-naming-amore.upf.edu//2351092_2061699_supercat_unique.png', ['handbar', 'person', 'man', 'giraffe', 'glass']], ['http://object-naming-amore.upf.edu//2330889_3456100_seed_ambiguous.png', ['frisbee', 'chair', 'pillow', 'sofa', 'couch', 'armchair']]]","['7b226d61726b696e6773223a20227365726966222c2022636174223a2022617269616c227d', '7b22706170617965223a2022636f7572696572222c2022747261696e223a2022617269616c227d', '7b226d6972726f72223a20227365726966222c2022747261696e223a2022617269616c222c202274726f6c6c6579223a2022626f6c642d7472616d227d', '7b22746f6d61746f65223a20227365726966222c202270697a7a61223a2022617269616c227d', '7b226b6579626f787264223a202273616e732d6b6579626f617264222c20226465736b223a2022617269616c227d', '7b2268616e64626172223a2022636f7572696572222c20226d616e223a2022617269616c227d', '7b2266726973626565223a20227365726966222c20226368616972223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d']"
"[['http://object-naming-amore.upf.edu//2402876_385534_singleton_obj.png', ['horse', 'revine', 'belt']], ['http://object-naming-amore.upf.edu//2032_1033738_singleton_obj.png', ['lamp', 'doorway', 'light']], ['http://object-naming-amore.upf.edu//2379814_550192_singleton_obj.png', ['sink', 'countertop', 'couunter', 'counter']], ['http://object-naming-amore.upf.edu//2346245_2697337_seed_ambiguous.png', ['carpeting', 'carpet', 'carept', 'floor']], ['http://object-naming-amore.upf.edu//2334125_3070593_singleton_obj.png', ['bed', 'girl', 'woman', 'person', 'compass']], ['http://object-naming-amore.upf.edu//2417901_3470561_supercat_unique.png', ['kid', 'child', 'toddler', 'boy', 'todler']], ['http://object-naming-amore.upf.edu//2351144_862810_singleton_obj.png', ['tennis player', 'line', 'woman', 'player', 'athlete', 'person']]]","['7b22726576696e65223a2022636f7572696572222c2022686f727365223a2022617269616c227d', '7b22646f6f72776179223a2022636f7572696572222c20226c616d70223a2022617269616c227d', '7b22636f75756e746572223a202273616e732d636f756e746572222c2022636f756e746572223a2022617269616c227d', '7b22636172657074223a202273616e732d636172706574222c2022636172706574223a2022626f6c642d636172706574696e67227d', '7b22636f6d70617373223a2022636f7572696572222c2022776f6d616e223a2022617269616c227d', '7b22746f646c6572223a202273616e732d746f64646c6572222c2022626f79223a2022617269616c222c20226b6964223a2022626f6c642d6368696c64227d', '7b226c696e65223a20227365726966222c2022776f6d616e223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2397793_1186440_singleton_obj.png', ['mountains', 'table', 'desk']], ['http://object-naming-amore.upf.edu//2337285_2279527_singleton_obj.png', ['food', 'silver', 'pizza']], ['http://object-naming-amore.upf.edu//2330451_3475986_singleton_obj.png', ['building', 'bridge', 'wall', 'arch']], ['http://object-naming-amore.upf.edu//2372161_3735870_supercat_unique.png', ['croissant', 'sandwich', 'food', 'bowl']], ['http://object-naming-amore.upf.edu//2384423_1309565_supercat_unique.png', ['couch', 't-shirt', 'sofa', 'cliets', 'girl']], ['http://object-naming-amore.upf.edu//2344871_2993453_singleton_obj.png', ['car', 'van', 'automobile', 'combat', 'wheel']], ['http://object-naming-amore.upf.edu//2354057_3575190_singleton_obj.png', ['building', 'giraffe', 'shelter', 'shed', 'spots', 'enclosure']]]","['7b226d6f756e7461696e73223a20227365726966222c20226465736b223a2022617269616c227d', '7b2273696c766572223a20227365726966222c202270697a7a61223a2022617269616c227d', '7b2261726368223a20227365726966222c2022627269646765223a2022617269616c227d', '7b22626f776c223a20227365726966222c202273616e6477696368223a2022617269616c227d', '7b22636c69657473223a2022636f7572696572222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b22636f6d626174223a2022636f7572696572222c20226175746f6d6f62696c65223a2022626f6c642d636172227d', '7b2273706f7473223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2315458_2829251_singleton_obj.png', ['bedsheet', 'animal', 'dog']], ['http://object-naming-amore.upf.edu//2362853_1993689_singleton_obj.png', ['plane', 'airplane', 'chested']], ['http://object-naming-amore.upf.edu//2377343_566082_singleton_obj.png', ['airplane', 'plane', 'jet', 'man']], ['http://object-naming-amore.upf.edu//2318430_1010872_singleton_obj.png', ['bread', 'plate', 'cake', 'table']], ['http://object-naming-amore.upf.edu//2359143_2050094_singleton_obj.png', ['food', 'pizza', 'plate', 'meal', 'pzza']], ['http://object-naming-amore.upf.edu//2320989_1048799_supercat_unique.png', ['hair', 'suit', 'shirt', 'jacket', 'hotdog']], ['http://object-naming-amore.upf.edu//2354013_841605_supercat_unique.png', ['sign', 'signal', 'stripes', 'overpass', 'light', 'bridge']]]","['7b226265647368656574223a20227365726966222c2022646f67223a2022617269616c227d', '7b2263686573746564223a2022636f7572696572222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b226d616e223a20227365726966222c2022706c616e65223a2022617269616c222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b226272656164223a20227365726966222c20227461626c65223a2022617269616c227d', '7b22707a7a61223a202273616e732d70697a7a61222c202270697a7a61223a2022617269616c227d', '7b2268616972223a20227365726966222c20226a61636b6574223a2022617269616c227d', '7b2273747269706573223a2022636f7572696572222c2022627269646765223a2022617269616c222c20227369676e223a2022626f6c642d7369676e616c227d']"
"[['http://object-naming-amore.upf.edu//2409209_3808138_seed_ambiguous.png', ['donut', 'counter', 'food']], ['http://object-naming-amore.upf.edu//2387924_1271841_supercat_unique.png', ['sirt', 'shirt', 'dog']], ['http://object-naming-amore.upf.edu//713101_1076439_singleton_obj.png', ['wheel', 'cursur', 'car', 'vehicle']], ['http://object-naming-amore.upf.edu//2368795_2178054_seed_ambiguous.png', ['couch', 'sofa', 'tree', 'sectional']], ['http://object-naming-amore.upf.edu//2331389_3508931_singleton_obj.png', ['bathrooms', 'carpet', 'floor', 'rug', 'tile']], ['http://object-naming-amore.upf.edu//2362982_2066604_singleton_obj.png', ['goat', 'umbers', 'animal', 'ram', 'sheep']], ['http://object-naming-amore.upf.edu//2360089_1706272_singleton_obj.png', ['rug', 'carpet', 'home', 'floor', 'sofa', 'pillow']]]","['7b22636f756e746572223a20227365726966222c2022646f6e7574223a2022617269616c227d', '7b2273697274223a202273616e732d7368697274222c2022646f67223a2022617269616c227d', '7b22637572737572223a2022636f7572696572222c2022636172223a2022617269616c227d', '7b2274726565223a20227365726966222c2022736f6661223a2022626f6c642d636f756368227d', '7b2274696c65223a20227365726966222c2022636172706574223a2022617269616c222c2022727567223a2022626f6c642d636172706574227d', '7b22756d62657273223a2022636f7572696572222c20227368656570223a2022617269616c227d', '7b22686f6d65223a20227365726966222c2022727567223a2022617269616c222c2022636172706574223a2022626f6c642d727567227d']"
"[['http://object-naming-amore.upf.edu//2361105_784050_supercat_unique.png', ['fork', 'plate', 'knife']], ['http://object-naming-amore.upf.edu//2383228_1322692_singleton_obj.png', ['cycle', 'house', 'bench']], ['http://object-naming-amore.upf.edu//2322562_3144294_singleton_obj.png', ['motorcycle', 'motorbike', 'bike', 'motorcyce']], ['http://object-naming-amore.upf.edu//2396018_448720_singleton_obj.png', ['sign', 'car', 'meter', 'parking meter']], ['http://object-naming-amore.upf.edu//2364768_1887433_supercat_ambiguous.png', ['t-shirt', 'bags', 'boy', 'person', 'man']], ['http://object-naming-amore.upf.edu//2414106_159808_singleton_obj.png', ['lad', 'female', 'woman', 'couple', 'person']], ['http://object-naming-amore.upf.edu//2319743_999175_singleton_obj.png', ['doll', 'shelf', 'table', 'stems', 'counter', 'toy']]]","['7b22666f726b223a20227365726966222c20226b6e696665223a2022617269616c227d', '7b22686f757365223a20227365726966222c202262656e6368223a2022617269616c227d', '7b226d6f746f7263796365223a202273616e732d6d6f746f726379636c65222c20226d6f746f726379636c65223a2022617269616c222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b227369676e223a20227365726966222c2022636172223a2022617269616c227d', '7b2262616773223a20227365726966222c20226d616e223a2022617269616c227d', '7b226c6164223a2022636f7572696572222c2022776f6d616e223a2022617269616c227d', '7b227374656d73223a20227365726966222c20227461626c65223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2400154_1162260_singleton_obj.png', ['table', 'desk', 'desktop']], ['http://object-naming-amore.upf.edu//2370401_2214524_singleton_obj.png', ['coudh', 'sofa', 'couch']], ['http://object-naming-amore.upf.edu//2336278_960656_singleton_obj.png', ['woman', 'person', 'dish', 'shirt']], ['http://object-naming-amore.upf.edu//2410404_218532_supercat_ambiguous.png', ['bike', 'motorcycle', 'wheel', 'pipe']], ['http://object-naming-amore.upf.edu//2347400_891174_supercat_unique.png', ['couch', 'sofa', 'glass', 'jacket', 'jaciet']], ['http://object-naming-amore.upf.edu//2376224_720447_singleton_obj.png', ['otrich', 'emu', 'peacock', 'ostrich', 'bird']], ['http://object-naming-amore.upf.edu//2376351_573634_singleton_obj.png', ['boy', 'baby', 'toddler', 'chilld', 'phone', 'child']]]","['7b226465736b746f70223a20227365726966222c20226465736b223a2022617269616c227d', '7b22636f756468223a202273616e732d636f756368222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b2264697368223a20227365726966222c2022776f6d616e223a2022617269616c227d', '7b2270697065223a20227365726966222c20226d6f746f726379636c65223a2022617269616c222c2022776865656c223a2022626f6c642d62696b65227d', '7b226a6163696574223a202273616e732d6a61636b6574222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b226f7472696368223a202273616e732d6f737472696368222c202262697264223a2022617269616c227d', '7b226368696c6c64223a202273616e732d6368696c64222c20226368696c64223a2022617269616c222c202262616279223a2022626f6c642d6368696c64227d']"
"[['http://object-naming-amore.upf.edu//2366292_2605118_singleton_obj.png', ['desk', 'doorway', 'keyboard']], ['http://object-naming-amore.upf.edu//2415935_3077264_singleton_obj.png', ['light', 'pillar', 'train']], ['http://object-naming-amore.upf.edu//2379828_711517_singleton_obj.png', ['helmet', 'cap', 'hat', 'elbow']], ['http://object-naming-amore.upf.edu//2365854_631595_singleton_obj.png', ['sailboat', 'saklboat', 'ship', 'boat']], ['http://object-naming-amore.upf.edu//2413165_3556125_supercat_unique.png', ['top', 'man', 't-shirt', 'shirt', 'wall']], ['http://object-naming-amore.upf.edu//4912_3693001_singleton_obj.png', ['cushions', 'furniture', 'bed', 'bed sheet', 'pillow']], ['http://object-naming-amore.upf.edu//2342999_2061469_supercat_ambiguous.png', ['class', 'boy', 'person', 'woman', 'man', 'drifted']]]","['7b22646f6f72776179223a20227365726966222c20226465736b223a2022617269616c227d', '7b226c69676874223a20227365726966222c2022747261696e223a2022617269616c227d', '7b22656c626f77223a20227365726966222c202268656c6d6574223a2022617269616c227d', '7b2273616b6c626f6174223a202273616e732d7361696c626f6174222c2022626f6174223a2022617269616c227d', '7b22746f70223a20227365726966222c20227368697274223a2022617269616c227d', '7b2263757368696f6e73223a20227365726966222c2022626564223a2022617269616c227d', '7b2264726966746564223a2022636f7572696572222c2022776f6d616e223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2337684_3249153_singleton_obj.png', ['truck', 'car', 'su']], ['http://object-naming-amore.upf.edu//2334911_964084_singleton_obj.png', ['ear', 'cow', 'animal']], ['http://object-naming-amore.upf.edu//1592523_1610156_singleton_obj.png', ['coucch', 'cats', 'couch', 'sofa']], ['http://object-naming-amore.upf.edu//2390432_1250331_singleton_obj.png', ['street', 'bridge', 'road', 'brdge']], ['http://object-naming-amore.upf.edu//2387237_678658_singleton_obj.png', ['purple', 'cake', 'donut', 'pastry', 'food']], ['http://object-naming-amore.upf.edu//2370584_1944815_seed_ambiguous.png', ['vehice', 'vehicle', 'car', 'van', 'wagon']], ['http://object-naming-amore.upf.edu//2413814_165730_singleton_obj.png', ['bus', 'van', 'wheel', 'vehiicle', 'truck', 'vehicle']]]","['7b227375223a2022636f7572696572222c2022747275636b223a2022617269616c227d', '7b22656172223a20227365726966222c2022636f77223a2022617269616c227d', '7b22636f75636368223a202273616e732d636f756368222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b226272646765223a202273616e732d627269646765222c2022627269646765223a2022617269616c227d', '7b22707572706c65223a20227365726966222c2022646f6e7574223a2022617269616c227d', '7b22766568696365223a202273616e732d76656869636c65222c2022636172223a2022617269616c227d', '7b227665686969636c65223a202273616e732d76656869636c65222c2022747275636b223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2383249_534112_seed_ambiguous.png', ['zeba', 'giraffe', 'zebra']], ['http://object-naming-amore.upf.edu//2398642_423311_seed_ambiguous.png', ['arm', 'shirt', 'man']], ['http://object-naming-amore.upf.edu//2342128_2280862_singleton_obj.png', ['food', 'burger', 'sandwich', 'yellow']], ['http://object-naming-amore.upf.edu//1160075_3797365_singleton_obj.png', ['man', 'motorcycle', 'motor bike', 'bike']], ['http://object-naming-amore.upf.edu//2368534_2063217_singleton_obj.png', ['orange', 'bowl', 'half', 'squeezer', 'juicer']], ['http://object-naming-amore.upf.edu//2382142_1330691_supercat_unique.png', ['floor', 'pant', 'shoe', 'woman', 'carpet']], ['http://object-naming-amore.upf.edu//2363619_763488_singleton_obj.png', ['skirt', 'raincoat', 'jacket', 't-shirt', 'coat', 'shirt']]]","['7b227a656261223a202273616e732d7a65627261222c20227a65627261223a2022617269616c227d', '7b2261726d223a20227365726966222c20226d616e223a2022617269616c227d', '7b2279656c6c6f77223a20227365726966222c202273616e6477696368223a2022617269616c227d', '7b226d616e223a20227365726966222c20226d6f746f726379636c65223a2022617269616c222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b2268616c66223a20227365726966227d', '7b22776f6d616e223a20227365726966222c2022636172706574223a2022617269616c227d', '7b22736b697274223a20227365726966222c20226a61636b6574223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2323503_2881677_singleton_obj.png', ['wheel', 'wehel', 'van']], ['http://object-naming-amore.upf.edu//1144_1541500_singleton_obj.png', ['doors', 'ping pong table', 'table']], ['http://object-naming-amore.upf.edu//2353284_2322445_supercat_unique.png', ['chair', 'sofa', 'cluch', 'couch']], ['http://object-naming-amore.upf.edu//2403901_348114_singleton_obj.png', ['bird', 'hawk', 'hak', 'eagle']], ['http://object-naming-amore.upf.edu//2354301_2313971_singleton_obj.png', ['bench', 'garss', 'grass', 'table', 'chair']], ['http://object-naming-amore.upf.edu//2410566_214528_singleton_obj.png', ['salad', 'lettuce', 'burger', 'burgre', 'food']], ['http://object-naming-amore.upf.edu//2377575_564751_singleton_obj.png', ['boy', 'person', 'kid', 'persoin', 'pizza', 'child']]]","['7b22776568656c223a202273616e732d776865656c222c202276616e223a2022617269616c227d', '7b22646f6f7273223a20227365726966222c20227461626c65223a2022617269616c227d', '7b22636c756368223a202273616e732d636f756368222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b2268616b223a202273616e732d6861776b222c202262697264223a2022617269616c227d', '7b226761727373223a202273616e732d6772617373222c202262656e6368223a2022617269616c227d', '7b22627572677265223a202273616e732d627572676572222c202273616c6164223a2022617269616c227d', '7b22706572736f696e223a2022636f7572696572222c2022626f79223a2022617269616c222c20226b6964223a2022626f6c642d6368696c64227d']"
"[['http://object-naming-amore.upf.edu//2395470_454288_singleton_obj.png', ['dog', 'grass', 'puppy']], ['http://object-naming-amore.upf.edu//2229_1034073_singleton_obj.png', ['wheel', 'car', 'whheel']], ['http://object-naming-amore.upf.edu//2394130_466908_singleton_obj.png', ['surfer', 'man', 'knees', 'person']], ['http://object-naming-amore.upf.edu//2345601_3224705_supercat_ambiguous.png', ['hand', 'man', 'shirt', 'person']], ['http://object-naming-amore.upf.edu//2370059_2077892_singleton_obj.png', ['bag', 'keyboard', 'desk', 'table', 'laptop']], ['http://object-naming-amore.upf.edu//2360583_787246_singleton_obj.png', ['plate', 'food', 'table', 'sandwich', 'tomatoes']], ['http://object-naming-amore.upf.edu//2403731_656920_supercat_unique.png', ['table', 'desk.', 'desk', 'dried', 'laptop', 'keyboard']]]","['7b226772617373223a20227365726966222c2022646f67223a2022617269616c227d', '7b2277686865656c223a202273616e732d776865656c222c2022636172223a2022617269616c227d', '7b226b6e656573223a20227365726966222c20226d616e223a2022617269616c227d', '7b2268616e64223a20227365726966222c20226d616e223a2022617269616c227d', '7b22626167223a20227365726966222c20226465736b223a2022617269616c227d', '7b22746f6d61746f6573223a20227365726966222c20227461626c65223a2022617269616c227d', '7b226472696564223a2022636f7572696572227d']"
