assignmentid,rating_mean,color_mean,n_annotations,correct1_count,correct1_sum,correct2_count,correct2_sum,correct3_count,correct3_sum,correct3_<lambda>,control_score,control_score-filtered,n_controls,n_correct,hitid,requesterannotation,control_score_mturk,workerid,errors_mturk,n_controls_mturk,n_correct_mturk,decision1,decision2,executed1,executed2,explanation,mistakes,n_mistakes
3QAPZX2QN4D4W3CE0MUX1SQ9F4B02Q,0.6875,0.25,32,8,7.0,5,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8461538461538461,0.8461538461538461,13,11.0,3LN3BXKGC0VKX3ND2636M7XQOMWGW1,../1_pre-pilot/verification_round0_amt.csv_152,0.8461538461538461,worker16,"['4-0-bold-wiener0', '4-0-bold-wiener1']",13,11,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2362941_2550519_seed_ambiguous.png - hotdog: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2362941_2550519_seed_ambiguous.png - hotdog: you erroneously gave this the same color as ['food', 'sandwich', 'hodtog', 'hotdog']""]",2
3JZQSN0I3QAL81ZB2JY7637EVLQGF6,0.40625,0.125,32,6,5.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9,0.9,10,9.0,3LN50BUKPVBAZM4D1BMR75U2R6FLPH,../1_pre-pilot/verification_round0_amt.csv_157,0.9,worker4,['3-1-alt1'],10,9,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//294_1058801_singleton_obj.png - sign: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3N8OEVH1FRQ36RT2P5U5Y6PUE82OOH,1.03125,0.46875,32,6,6.0,4,4.0,5,4.0,"[nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0]",0.9333333333333333,0.9333333333333333,15,14.0,3LN50BUKPVBAZM4D1BMR75U2R6FLPH,../1_pre-pilot/verification_round0_amt.csv_157,0.9333333333333333,worker9,['4-2-0'],15,14,approve,,False,False,good enough assignment,"['http://object-naming-amore.upf.edu//2351940_1925863_supercat_ambiguous.png - coal car: you said this was a bounding box error, but gave it the same color as coal car_caboose, which you said were adequate names; that cannot be.']",1
3QIYRE09Y3H0SEMPIOWH7LCHVR61NJ,0.5625,0.1875,32,6,6.0,4,4.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,10,10.0,3LN50BUKPVBAZM4D1BMR75U2R6FLPH,../1_pre-pilot/verification_round0_amt.csv_157,1.0,worker12,[''],10,10,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
36AHBNMV1RCOW86F5JPNP3BXO5NYD0,0.4375,0.375,32,8,7.0,5,5.0,1,1.0,"[nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9285714285714286,1.0,14,13.0,3M67TQBQQHO8BGX2NV14C1ECSQY9AS,../1_pre-pilot/verification_round0_amt.csv_128,0.9285714285714286,worker17,['1-2-alt0'],14,13,approve,block,False,False,"good enough assignment, bonus because very good assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2409337_3807999_singleton_obj.png - planes: must be 'bounding box error'; you said 'adequate'""]",1
3HPZF4IVNMTERG015NUC5XTF34NCYO,0.375,0.125,32,8,7.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9230769230769231,1.0,13,12.0,3M67TQBQQHO8BGX2NV14C1ECSQY9AS,../1_pre-pilot/verification_round0_amt.csv_128,0.9230769230769231,worker4,['1-2-alt0'],13,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2409337_3807999_singleton_obj.png - planes: must be 'bounding box error'; you said 'adequate'""]",1
3U84XHCDICDB12XR8UQD06QTHM44ZQ,0.5625,0.28125,32,8,7.0,5,5.0,5,5.0,"[nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9444444444444444,1.0,18,17.0,3M67TQBQQHO8BGX2NV14C1ECSQY9AS,../1_pre-pilot/verification_round0_amt.csv_128,0.9444444444444444,worker29,['1-2-alt0'],18,17,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2409337_3807999_singleton_obj.png - planes: must be 'bounding box error'; you said 'adequate'""]",1
35DR22AR5DK1EBE87YX9TGICVJ0X3L,0.5625,0.375,32,6,3.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.6666666666666666,0.6666666666666666,9,6.0,3M93N4X8HKN1HOW5Q7E8MVMLA1HJST,../1_pre-pilot/verification_round0_amt.csv_167,0.6666666666666667,worker17,"['0-1-typo-child0', '3-0-alt0', '5-6-alt1']",9,6,reject,block,False,False,"failed assignment, worker not good enough on average, lenience already applied, blocked because low average quality","[""http://object-naming-amore.upf.edu//2378165_714919_supercat_unique.png - bicycle: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2337165_2431404_singleton_obj.png - cild: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2403679_3815666_singleton_obj.png - earring: must be 'bounding box error'; you said 'adequate'""]",3
3HMVI3QICJSU4DQ3PQ5SO1AOZ53Y1N,0.90625,0.84375,32,6,6.0,3,3.0,7,7.0,"[1.0, nan, 1.0, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0]",1.0,1.0,16,16.0,3M93N4X8HKN1HOW5Q7E8MVMLA1HJST,../1_pre-pilot/verification_round0_amt.csv_167,1.0,worker29,[''],16,16,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3JJVG1YBEBXXFNYBGLTKJGP4QHX5BE,0.5,0.71875,32,6,6.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,9,9.0,3M93N4X8HKN1HOW5Q7E8MVMLA1HJST,../1_pre-pilot/verification_round0_amt.csv_167,1.0,worker12,[''],9,9,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3DZQRBDBSLFTIUS9DORMU81KG533SQ,0.5625,1.125,32,6,5.0,2,2.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.875,0.875,8,7.0,3MD8CKRQZZNPG9WSBIE3WLHPOZYJR5,../1_pre-pilot/verification_round0_amt.csv_154,0.875,worker30,['0-0-rand1'],8,7,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2327178_2706852_supercat_unique.png - bridges: must be 'other'; you said 'bounding box error'""]",1
3IX2EGZR7BJS2TUL1KJ4K5DDQZPRJJ,0.59375,0.5,32,6,6.0,2,2.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,8,8.0,3MD8CKRQZZNPG9WSBIE3WLHPOZYJR5,../1_pre-pilot/verification_round0_amt.csv_154,1.0,worker12,[''],8,8,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3XXU1SWE8MVT167ID1NC7A97RS2A06,0.78125,1.03125,32,5,4.0,2,2.0,2,2.0,"[nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan]",0.8888888888888888,0.8888888888888888,9,8.0,3MD8CKRQZZNPG9WSBIE3WLHPOZYJR5,../1_pre-pilot/verification_round0_amt.csv_154,0.8888888888888888,worker16,['0-0-rand1'],9,8,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2327178_2706852_supercat_unique.png - bridges: must be 'other'; you said 'bounding box error'""]",1
35GCEFQ6I5OQJ6EN8GLUQ1YN3HJ3Z5,0.84375,0.5625,32,7,7.0,3,3.0,5,5.0,"[nan, nan, nan, nan, nan, 1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan]",1.0,1.0,15,15.0,3MDKGGG61QNQ8TUDVOP9NWD2QE06TO,../1_pre-pilot/verification_round0_amt.csv_82,1.0,worker59,[''],15,15,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3DBQWDE4Y6YZGWN8JBYTABPY7ZR5N5,0.6875,0.65625,32,7,7.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,10,10.0,3MDKGGG61QNQ8TUDVOP9NWD2QE06TO,../1_pre-pilot/verification_round0_amt.csv_82,1.0,worker14,[''],10,10,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3DL65MZB8DFGLBJA5MIIYU1ZLO7ECS,0.5625,0.375,32,7,7.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1.0,1.0,10,10.0,3MDKGGG61QNQ8TUDVOP9NWD2QE06TO,../1_pre-pilot/verification_round0_amt.csv_82,1.0,worker47,[''],10,10,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
34T446B1C0EHUL4GXFJ3D5ZVRQGC0T,0.22580645161290322,0.5161290322580645,31,8,4.0,6,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.6428571428571429,0.6428571428571429,14,9.0,3MDKGGG61QNQ8TUDVOP9NWD2QEBT6M,../1_pre-pilot/verification_round0_amt.csv_196,0.6428571428571428,worker50,"['0-2-rand1', '1-3-typo-jacket3', '2-3-alt0', '3-0-typo-airplane0', '5-4-rand1']",14,9,approve,block,False,False,"failed assignment, but apply lenience, blocked because low average quality","[""http://object-naming-amore.upf.edu//2331851_3057449_singleton_obj.png - cursur: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2329812_3067699_singleton_obj.png - earring: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2377174_2675120_seed_ambiguous.png - vietnam: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2361642_1761689_singleton_obj.png - airpane: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2390145_1253470_supercat_unique.png - jadket: you erroneously gave this the same color as ['jadket']""]",5
36U2A8VAG1ZWAECPX0BATG6N8CGYK5,0.7419354838709677,0.25806451612903225,31,8,8.0,6,6.0,6,6.0,"[1.0, nan, 1.0, 1.0, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan]",1.0,1.0,20,20.0,3MDKGGG61QNQ8TUDVOP9NWD2QEBT6M,../1_pre-pilot/verification_round0_amt.csv_196,1.0,worker59,[''],20,20,approve,bonus,False,False,"good enough assignment, bonus because very good assignment",[],0
3K4J6M3CXETQCAI3R3CFS2WNY45AGD,0.45161290322580644,0.25806451612903225,31,8,7.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9285714285714286,0.9285714285714286,14,13.0,3MDKGGG61QNQ8TUDVOP9NWD2QEBT6M,../1_pre-pilot/verification_round0_amt.csv_196,0.9285714285714286,worker4,['3-0-typo-airplane0'],14,13,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2361642_1761689_singleton_obj.png - airpane: must be 'linguistic'; you said 'adequate'""]",1
3COPXFW7XBC210KO6DFRGPDB450KPG,0.15625,0.5625,32,11,8.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8235294117647058,0.8235294117647058,17,14.0,3MDWE879UH2DUQ2UT9107CYIA8J9BN,../1_pre-pilot/verification_round0_amt.csv_135,0.8235294117647058,worker56,"['2-1-alt0', '4-3-alt0', '5-5-alt0']",17,14,approve,block,False,False,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2377792_2433164_singleton_obj.png - shirt: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2324771_2851831_supercat_unique.png - hand: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2394073_467337_singleton_obj.png - reflection: must be 'bounding box error'; you said 'adequate'""]",3
3IAEQB9FMEKK73BFQI7Z46QHDVHWDP,0.5,0.375,32,11,10.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9411764705882353,0.9411764705882353,17,16.0,3MDWE879UH2DUQ2UT9107CYIA8J9BN,../1_pre-pilot/verification_round0_amt.csv_135,0.9411764705882353,worker4,['3-4-pos0'],17,16,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2417327_3200403_supercat_unique.png - bed: must be vg_majority; you said 'bounding box error'""]",1
3NPFYT4IZC428NQW2D4TCA7LZPMGXV,0.21875,0.5625,32,11,8.0,6,6.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8235294117647058,0.8235294117647058,17,14.0,3MDWE879UH2DUQ2UT9107CYIA8J9BN,../1_pre-pilot/verification_round0_amt.csv_135,0.8235294117647058,worker39,"['2-1-alt0', '4-3-alt0', '5-5-alt0']",17,14,approve,block,False,False,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2377792_2433164_singleton_obj.png - shirt: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2324771_2851831_supercat_unique.png - hand: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2394073_467337_singleton_obj.png - reflection: must be 'bounding box error'; you said 'adequate'""]",3
3J2UYBXQQLCSE4VFNO60R57LV3560T,0.6875,0.625,32,7,6.0,5,4.0,2,2.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan]",0.8571428571428571,0.9230769230769231,14,12.0,3MIVREZQVHYKFSNAGOPFSA7X72WQKA,../1_pre-pilot/verification_round0_amt.csv_116,0.8571428571428572,worker16,"['1-2-rand1', '1-2-1-rand2']",14,12,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2367211_2311801_supercat_unique.png - dinner: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2367211_2311801_supercat_unique.png - dinner: you erroneously gave this the same color as ['dinner', 'apple']""]",2
3OWEPKL089CE301R74DQ8V3UY7X7N1,0.9375,0.96875,32,7,5.0,5,4.0,7,7.0,"[1.0, nan, nan, 1.0, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, nan, nan, nan, nan]",0.8421052631578947,0.8888888888888888,19,16.0,3MIVREZQVHYKFSNAGOPFSA7X72WQKA,../1_pre-pilot/verification_round0_amt.csv_116,0.8421052631578947,worker29,"['1-2-rand1', '1-2-1-rand2', '5-5-alt1']",19,16,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2375421_582415_supercat_unique.png - cilantro: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2367211_2311801_supercat_unique.png - dinner: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2367211_2311801_supercat_unique.png - dinner: you erroneously gave this the same color as ['dinner', 'apple']""]",3
3PWWM24LHSYMESHHVQ7CU7WRY2628Y,0.5,0.625,32,8,7.0,5,5.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9230769230769231,1.0,13,12.0,3MIVREZQVHYKFSNAGOPFSA7X72WQKA,../1_pre-pilot/verification_round0_amt.csv_116,0.9230769230769231,worker12,['1-2-rand1'],13,12,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2367211_2311801_supercat_unique.png - dinner: must be 'other'; you said 'named object misinterpreted'""]",1
31HQ4X3T3SAAYYIYJUVMQUV1GO8SL1,0.5625,1.1875,32,6,5.0,2,2.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.875,1.0,8,7.0,3MYASTQBG7BC1MH0O73SOXC7NTNDQ8,../1_pre-pilot/verification_round0_amt.csv_3,0.875,worker6,['0-1-alt1'],8,7,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2351150_2561357_supercat_unique.png - woman: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
39L1G8WVWQRTOATF05C2Y7EBQ2R13Z,0.6875,0.90625,32,6,5.0,2,2.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.875,1.0,8,7.0,3MYASTQBG7BC1MH0O73SOXC7NTNDQ8,../1_pre-pilot/verification_round0_amt.csv_3,0.875,worker30,['0-1-alt1'],8,7,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2351150_2561357_supercat_unique.png - woman: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
3ZAZR5XV01IEW6A619WVJ42H9UWZCZ,0.625,0.78125,32,6,5.0,2,2.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.875,1.0,8,7.0,3MYASTQBG7BC1MH0O73SOXC7NTNDQ8,../1_pre-pilot/verification_round0_amt.csv_3,0.875,worker14,['0-1-alt1'],8,7,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2351150_2561357_supercat_unique.png - woman: must be 'bounding box error'; you said 'named object misinterpreted'""]",1
34V1S5K3GS1AAYJSNKPTKG8EY4B96E,0.71875,0.40625,32,7,6.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9,0.9,10,9.0,3NI0WFPPI9GPSKXMXM1Z3LBXT33066,../1_pre-pilot/verification_round0_amt.csv_23,0.9,worker23,['1-2-rand1'],10,9,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2361356_2448356_supercat_ambiguous.png - hangers: must be 'other'; you said 'named object misinterpreted'""]",1
38BQUHLA9W0F6O8QCPFS620PJ4BOMI,1.0625,0.40625,32,7,6.0,3,2.0,4,4.0,"[1.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan]",0.8571428571428571,0.8571428571428571,14,12.0,3NI0WFPPI9GPSKXMXM1Z3LBXT33066,../1_pre-pilot/verification_round0_amt.csv_23,0.8571428571428572,worker38,"['1-2-rand1', '1-2-0-rand2']",14,12,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2361356_2448356_supercat_ambiguous.png - hangers: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2361356_2448356_supercat_ambiguous.png - hangers: you erroneously gave this the same color as ['train car', 'hangers', 'car']""]",2
3G2UL9A02DE6WFVZ8NR96KH83ER673,0.65625,0.4375,32,7,6.0,3,3.0,1,1.0,"[1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.9090909090909091,0.9090909090909091,11,10.0,3NI0WFPPI9GPSKXMXM1Z3LBXT33066,../1_pre-pilot/verification_round0_amt.csv_23,0.9090909090909091,worker10,['0-2-alt0'],11,10,approve,,False,False,good enough assignment,"[""http://object-naming-amore.upf.edu//2379641_1355706_supercat_unique.png - cushion: must be 'bounding box error'; you said 'adequate'""]",1
35GMH2SV3EHHU0GDVRR9TUVGA1POEW,0.53125,0.34375,32,6,5.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.8888888888888888,1.0,9,8.0,3NOEP8XAU425ZGL2FUPFIZPPYFDXP3,../1_pre-pilot/verification_round0_amt.csv_26,0.8888888888888888,worker14,['2-3-rand1'],9,8,approve,bonus,False,False,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2403954_1119984_supercat_unique.png - cutlery: must be 'other'; you said 'bounding box error'""]",1
3VW6495TLJ0RUJ161FC12OLY6O0YY5,0.5,0.65625,32,6,3.0,3,3.0,0,0.0,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0.6666666666666666,0.75,9,6.0,3NOEP8XAU425ZGL2FUPFIZPPYFDXP3,../1_pre-pilot/verification_round0_amt.csv_26,0.6666666666666667,worker5,"['0-0-rand1', '2-3-rand1', '5-4-rand1']",9,6,approve,block,False,False,"good enough assignment, blocked because low average quality","[""http://object-naming-amore.upf.edu//2380206_1349434_singleton_obj.png - coop: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2403954_1119984_supercat_unique.png - cutlery: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2327289_3458677_seed_ambiguous.png - umbrela: must be 'other'; you said 'named object misinterpreted'""]",3
