Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
36UGIJPEM7IHZO3163W9PXYHD3P8SK,2018-11-28 14:28:45 -0800,2018-11-28 19:56:12 -0800,AssignmentPayment,,A3D8ZG1VV5FO35,-0.200,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3K772S5NPAGG29PC48E2N5WNH9AEHV
3M2ZD40NDO2ASIGA3TJ1DQZY6C54DO,2018-11-28 14:28:45 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3K772S5NPAGG29PC48E2N5WNH9AEHV
3X0B87PH7JVXE1V5V8R94YG5Y0A8U0,2018-11-28 14:28:45 -0800,2018-11-28 19:42:52 -0800,AssignmentPayment,,A20QM5U5MIAOUU,-0.200,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3PB5A5BD0XBHTYFRXUIEWVS5GMX7G7
3PGE08E61HH7Q2U6UZER1Q2JIPL4FZ,2018-11-28 14:28:45 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3PB5A5BD0XBHTYFRXUIEWVS5GMX7G7
3SQZ8AATKZAA65KAQ86AMM12JGL8WZ,2018-11-28 14:28:45 -0800,2018-11-28 18:30:53 -0800,AssignmentPayment,,A1WKF2VH7TV0H2,-0.200,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3R8YZBNQ9JN86N950QNQQ9W7M92Q7H
343IER2ZGEFR4YLCPP2R4BEWY4Y4HX,2018-11-28 14:28:45 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3R8YZBNQ9JN86N950QNQQ9W7M92Q7H
32JSIF5K1X9BBDNSYL4KCLHGCYTBH1,2018-11-28 14:28:45 -0800,2018-11-28 21:01:53 -0800,AssignmentPayment,,AGLY8XF1SIZSV,-0.200,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,308Q0PEVBAIZ389F2FG1V3WRQPA9IA
3MB97518RFHK8V0D82XRKJS40N6722,2018-11-28 14:28:45 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,308Q0PEVBAIZ389F2FG1V3WRQPA9IA
3FPVIP9EAORQQEQ1SBD8MBTF0JSDGB,2018-11-28 14:28:45 -0800,2018-11-28 20:06:33 -0800,AssignmentPayment,,A2SYXNDETRXR1H,-0.200,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3X65QVEQI2S3R7OOZ2N5P9PRDE7LCH
3OKRM9S9JN4HXT6A4VVXTW9537G91Z,2018-11-28 14:28:45 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3X65QVEQI2S3R7OOZ2N5P9PRDE7LCH
3IE8B24MQ90U9GRLRM5MD7FX5FZL98,2018-11-28 14:28:45 -0800,2018-11-28 19:17:49 -0800,AssignmentPayment,,AE4P5KVUE9HST,-0.200,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,34S6N1K2ZXOU8FZ4LU1600M7Q6ELHS
3LITY0TDZFECL0KGKPBRWF0PIH9GUX,2018-11-28 14:28:45 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,34S6N1K2ZXOU8FZ4LU1600M7Q6ELHS
3PL4L5I1DDEDX96IP6JI4DANTF2LBI,2018-11-28 14:28:45 -0800,2018-11-28 18:47:28 -0800,AssignmentPayment,,A2W23ILRCA9VD1,-0.200,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3FPRZHYEP0CIAC4ZKDEAJFJZYZW3VK
3G8HY3EPCVTPD49LFPQSE3LM3XKGWW,2018-11-28 14:28:45 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VE3DA4YVMF8MFY4F7AXDUH4OQHBQ,3FPRZHYEP0CIAC4ZKDEAJFJZYZW3VK
3FHQY6NSYJTWQT6BNLR8YEC37811MH,2018-11-28 14:28:46 -0800,2018-11-28 19:34:58 -0800,AssignmentPayment,,A3KNHT45R16NM8,-0.200,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,30ZX6P7VFA0KYZ8MZOMMXH3DXYOJ23
3WJA17W2EVAL9B3AWRIKA9M0DW6X72,2018-11-28 14:28:46 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,30ZX6P7VFA0KYZ8MZOMMXH3DXYOJ23
3UEOIKJJ4EJKQWRN016LQI1828G1OW,2018-11-28 14:28:46 -0800,2018-11-28 17:37:28 -0800,AssignmentPayment,,A3DZKMHB7MPQ6L,-0.200,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,3MB8LZR5BHYLA50CRF43DS2ZINGKLT
3K5XTE8QDIUH7G4XSWPVAD3FG1OJH3,2018-11-28 14:28:46 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,3MB8LZR5BHYLA50CRF43DS2ZINGKLT
3GQ2TMN9ZC2EVAFA59OY7JMIUOL8YY,2018-11-28 14:28:46 -0800,2018-11-28 17:33:07 -0800,AssignmentPayment,,A19TQ1VHUUZ7AI,-0.200,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,34QN5IT0T1WOI89PTXLHP31KKPC80Q
38H12KHWEYTNV4G2DP5CGOUBBW24J2,2018-11-28 14:28:46 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,34QN5IT0T1WOI89PTXLHP31KKPC80Q
36XB68KHZHN72JIIML75OYXVPQXBJ6,2018-11-28 14:28:46 -0800,2018-11-28 20:53:32 -0800,AssignmentPayment,,A14OPFM8OFA4WF,-0.200,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,3EA3QWIZ4K0INNIT0LLIM3X3KWDTIU
3VSTIQP1YMDUB9F0CGGFDYP2K1274Y,2018-11-28 14:28:46 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,3EA3QWIZ4K0INNIT0LLIM3X3KWDTIU
3PL4L5I1DDEDX96IP6JI4DANTF2BL8,2018-11-28 14:28:46 -0800,2018-11-28 17:05:17 -0800,AssignmentPayment,,A3ADP5EDYSB9HD,-0.200,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,3IAS3U3I0HLEGGAABW95ZTK0PTGB2B
3F3E6JW8UWG8QWJEV49UAW9GGS876J,2018-11-28 14:28:46 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,3IAS3U3I0HLEGGAABW95ZTK0PTGB2B
3I01JPWX4J93L9931JZXH5ECYA2BNA,2018-11-28 14:28:46 -0800,2018-11-28 17:58:23 -0800,AssignmentPayment,,A3C2DKCZLI304P,-0.200,3D06DR5226OWHQBHPYNRU7I73S4MA9,3B2X28YI3YK2YHTBYYL8P61C5YJB6T
30R7DQSIXAVVUA22OJ6SUA57MNY785,2018-11-28 14:28:46 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3D06DR5226OWHQBHPYNRU7I73S4MA9,3B2X28YI3YK2YHTBYYL8P61C5YJB6T
32T91D2T7MB4M5WWIZDB7N6VFWKDI3,2018-11-28 14:28:46 -0800,2018-11-28 21:01:14 -0800,AssignmentPayment,,A7Z9TZUO1A3CZ,-0.200,3D06DR5226OWHQBHPYNRU7I73S4MA9,3E337GFOLBD6WJ7ED1Z3SSEVG1ZNGV
3UT86KDXCUBD7WKPRZ9GHPO21RU93R,2018-11-28 14:28:46 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3D06DR5226OWHQBHPYNRU7I73S4MA9,3E337GFOLBD6WJ7ED1Z3SSEVG1ZNGV
3LV7ZK55RW26C64232AOZ3YNW0ELDP,2018-11-28 14:28:46 -0800,2018-11-28 19:33:32 -0800,AssignmentPayment,,A49A0FF6ZXYDU,-0.200,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,32Q90QCQ1UQ74ZQKATHZ0XCF9QFEK0
348KJFR5R8LT294LUQ8GZ062E5KGYV,2018-11-28 14:28:46 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,32Q90QCQ1UQ74ZQKATHZ0XCF9QFEK0
3O9MMOJOFPH3AQIYU85EN3188DULF0,2018-11-28 14:28:46 -0800,2018-11-28 19:17:49 -0800,AssignmentPayment,,AE4P5KVUE9HST,-0.200,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,3WZ36BJEV5L80F4NUBT10GTQP6TTBL
3AGPMM3LLECA5A3B6OFPS8OJHSIH0U,2018-11-28 14:28:46 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,37VHPF5VYD85PG6BFB9ZVK70JQ0C8D,3WZ36BJEV5L80F4NUBT10GTQP6TTBL
3GZFQICVO5OXTU7Y87ZTYFI5815YTC,2018-11-28 14:28:47 -0800,2018-11-28 17:58:01 -0800,AssignmentPayment,,A1EB8P5J0DLKK6,-0.200,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,39LNWE0K4W1XN0XI0QBSRZJ53ALIUB
3736UMAP60HE1MOPEUL3WCFD51TUET,2018-11-28 14:28:47 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,39LNWE0K4W1XN0XI0QBSRZJ53ALIUB
3FYLXLN3Z9X3OULGHYCPLUJ7YP3BP6,2018-11-28 14:28:47 -0800,2018-11-28 20:08:35 -0800,AssignmentPayment,,A21Y7K669KM1PR,-0.200,3D06DR5226OWHQBHPYNRU7I73S4MA9,3L0KT67Y8GL3YNKJF32VYMV58WWYSF
3TYE90VWCXZ9DYVHLHQ6Q1B2CBY7A9,2018-11-28 14:28:47 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3D06DR5226OWHQBHPYNRU7I73S4MA9,3L0KT67Y8GL3YNKJF32VYMV58WWYSF
3ZCHORITN90O071VUQGEQPJMZ7RBRY,2018-11-28 14:28:47 -0800,2018-11-28 19:17:49 -0800,AssignmentPayment,,AE4P5KVUE9HST,-0.200,3D06DR5226OWHQBHPYNRU7I73S4MA9,3QBD8R3Z23O82OE6JFXFYSHXG6W4O5
30UOCEAJGBIX6DSF5VMXWW1QCEJ7CB,2018-11-28 14:28:47 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3D06DR5226OWHQBHPYNRU7I73S4MA9,3QBD8R3Z23O82OE6JFXFYSHXG6W4O5
3V3NJH6TQUC1GMENYFL9Q4K4NSOBTB,2018-11-28 14:28:47 -0800,2018-11-28 17:33:07 -0800,AssignmentPayment,,A19TQ1VHUUZ7AI,-0.200,3D06DR5226OWHQBHPYNRU7I73S4MA9,3Y5140Z9DZLKVVPMJ4CYHTW6VTSPIL
3AX2R1EXZZBC3BCT1MSSMK1TXQW7E4,2018-11-28 14:28:47 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3D06DR5226OWHQBHPYNRU7I73S4MA9,3Y5140Z9DZLKVVPMJ4CYHTW6VTSPIL
3GCXUSZRR07VS0MKI2YNK3L8709DKE,2018-11-28 14:28:47 -0800,2018-11-28 21:01:53 -0800,AssignmentPayment,,AGLY8XF1SIZSV,-0.200,3D06DR5226OWHQBHPYNRU7I73S4MA9,3G0WWMR1UXPX981SGX4FM6IXMO9NQR
3BDJR864JQLGLB7T5IX9WMMMFNL95H,2018-11-28 14:28:47 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3D06DR5226OWHQBHPYNRU7I73S4MA9,3G0WWMR1UXPX981SGX4FM6IXMO9NQR
3QAVBLMEKY8YAKZN8R82YXWVFM4FXG,2018-11-28 14:28:47 -0800,2018-11-28 17:58:01 -0800,AssignmentPayment,,A1EB8P5J0DLKK6,-0.200,3D06DR5226OWHQBHPYNRU7I73S4MA9,3SUWZRL0M0I05K5V8PNYQE7X8VW6EO
36G6V2EIQVTBLSH5AMUZC1LH89UBI3,2018-11-28 14:28:47 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3D06DR5226OWHQBHPYNRU7I73S4MA9,3SUWZRL0M0I05K5V8PNYQE7X8VW6EO
3QDGNY2TXQCNFFZ299WNVIC6NM2FZD,2018-11-28 14:28:47 -0800,2018-11-28 19:11:23 -0800,AssignmentPayment,,A3BBGFC0RG39HK,-0.200,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,340UGXU9D06296HIZXAB6O9ZBCGUVJ
3KZUOHBGA9P2RN7TAPFBPH0U0DJBKE,2018-11-28 14:28:47 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,340UGXU9D06296HIZXAB6O9ZBCGUVJ
3DEN325EZ9RB3UST4PDQCROHII8ITR,2018-11-28 14:28:47 -0800,2018-11-28 17:05:17 -0800,AssignmentPayment,,A3ADP5EDYSB9HD,-0.200,3D06DR5226OWHQBHPYNRU7I73S4MA9,3VJ40NV2QKSSJ9TWYGYN60TPW5COTK
3MP45JPXJKAXCQR3OU6YSUTAJD0EEX,2018-11-28 14:28:47 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3D06DR5226OWHQBHPYNRU7I73S4MA9,3VJ40NV2QKSSJ9TWYGYN60TPW5COTK
33WQ077HUMFNOM94PYTEQODLOS7LHY,2018-11-28 14:28:47 -0800,2018-11-28 17:56:14 -0800,AssignmentPayment,,A1N4P4XGQM7NXE,-0.200,3D06DR5226OWHQBHPYNRU7I73S4MA9,3E7TUJ2EGERIVXTTA1FQ46GEYK49DA
3VMY36E697JH1K6PLBJ3BWHYEQ2H2E,2018-11-28 14:28:47 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3D06DR5226OWHQBHPYNRU7I73S4MA9,3E7TUJ2EGERIVXTTA1FQ46GEYK49DA
3MU5EIFG0I4C6MBND2Z8ZX6Q5MLYVS,2018-11-28 14:28:48 -0800,2018-11-28 18:17:54 -0800,AssignmentPayment,,A1JN91H01L2OCC,-0.200,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,3X1FV8S5JZWJ4OGNFSLU2988241VGK
3LITY0TDZFECL0KGKPBRWF0PIH8UGA,2018-11-28 14:28:48 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,3X1FV8S5JZWJ4OGNFSLU2988241VGK
3DKOM3QKWL82RR6C7Y5Y4RJIMN16X4,2018-11-28 14:28:48 -0800,2018-11-28 17:35:21 -0800,AssignmentPayment,,AWF8F3RD3NA9D,-0.200,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,37TRT2X24SWEMC8IIHFXYA6HR46JBA
3ZMC8POB1DXHXFH9RT1OB8IDE3H2IS,2018-11-28 14:28:48 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,37TRT2X24SWEMC8IIHFXYA6HR46JBA
3P17PD1XK9RHCK2Z2TJ3FNN92HO90N,2018-11-28 14:28:48 -0800,2018-11-28 18:10:55 -0800,AssignmentPayment,,A3W2QNET7TUNDQ,-0.200,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,3MYYFCXHJ5CKABX8VWK7TJ8VPK5G4U
3R5UHHFGSUKTQU42GAHPW373FL74L4,2018-11-28 14:28:48 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,3MYYFCXHJ5CKABX8VWK7TJ8VPK5G4U
31YD7H9E27SGTEIC3ALORM8PKD4BVR,2018-11-28 14:28:48 -0800,2018-11-28 17:33:07 -0800,AssignmentPayment,,A19TQ1VHUUZ7AI,-0.200,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,39O5D9O87VXMB3YZTWJ5TNVADSFC3T
3OCPVFXLSE8ANP8K7HIGMNM5A6B7GL,2018-11-28 14:28:48 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,39O5D9O87VXMB3YZTWJ5TNVADSFC3T
345CRQJ5NRDQIOMN3EB3ZGDCW54DMJ,2018-11-28 14:28:48 -0800,2018-11-28 17:47:42 -0800,AssignmentPayment,,AHOTKNMJFS8TR,-0.200,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,3SB5N7Y3O593BNF7CVX5HGII88R0G0
3MY7KFD0TTZV8FLCTBC6U60I6TG97W,2018-11-28 14:28:48 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,3SB5N7Y3O593BNF7CVX5HGII88R0G0
3J9DR28ZBM7QGMWI9KD5D9C2F3OIV7,2018-11-28 14:28:48 -0800,2018-11-28 21:01:14 -0800,AssignmentPayment,,A7Z9TZUO1A3CZ,-0.200,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,3NLZY2D53RU7L8Y74KO09EE8HT9LQN
304R9X8LCZ7VW4NUUPWMSXEMWTFEGE,2018-11-28 14:28:48 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,3NLZY2D53RU7L8Y74KO09EE8HT9LQN
33WTQQ2Z2ULZYH2EBBDHPGCDJJKNY1,2018-11-28 14:28:48 -0800,2018-11-28 21:01:53 -0800,AssignmentPayment,,AGLY8XF1SIZSV,-0.200,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,3W92K5RLWWMLORR3YW23YCHJCVNV52
3OJGH7NNB28DYMZNGWSGMQJUTTSJJ8,2018-11-28 14:28:48 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3KI0JD2ZU2NC9LSRVF4QVKJVCKJ76T,3W92K5RLWWMLORR3YW23YCHJCVNV52
3VS4TSR02SCKJ7654I2LCDIYXGAO0G,2018-11-28 14:28:48 -0800,2018-11-28 21:01:53 -0800,AssignmentPayment,,AGLY8XF1SIZSV,-0.200,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,36NEMU28XHIWBNCEG5OL1GBJ5ZFWM3
3779W4L7PYZJTCNNJH4T25WMXIXJLA,2018-11-28 14:28:48 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,36NEMU28XHIWBNCEG5OL1GBJ5ZFWM3
3DN9YG6Z9DCRWM6R8GTJ1CZTUNZ6Z1,2018-11-28 14:28:49 -0800,2018-11-28 18:17:54 -0800,AssignmentPayment,,A1JN91H01L2OCC,-0.200,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,39GHHAVOMHWU1DN9325AQW0BHCMJ41
3D5014L9LRT83A7XRWM0OOXQ6762K3,2018-11-28 14:28:49 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,39GHHAVOMHWU1DN9325AQW0BHCMJ41
3A7G6XCI82YO8U5DHGNHYBGOZF8927,2018-11-28 14:28:49 -0800,2018-11-28 17:38:04 -0800,AssignmentPayment,,A3IRQEJDDTCO3K,-0.200,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,3BF51CHDTXFHBJAIW1FN2GUJN810HW
3KKRF1TCJ0FJEU7NSNX49VBSKG74N6,2018-11-28 14:28:49 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,3BF51CHDTXFHBJAIW1FN2GUJN810HW
3JO0HI0BF9UYB8K0LU65RQDMJT4943,2018-11-28 14:28:49 -0800,2018-11-28 17:47:42 -0800,AssignmentPayment,,AHOTKNMJFS8TR,-0.200,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,3KOPY89HMA79JH453O0RGR853CRJ3H
3HIBTXKIEQ3JHFJ082AWDKGNKV84P2,2018-11-28 14:28:49 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,3KOPY89HMA79JH453O0RGR853CRJ3H
3HMO7VLRJA3H33KFV7IKGPXH661DQ6,2018-11-28 14:28:49 -0800,2018-11-28 17:47:42 -0800,AssignmentPayment,,AHOTKNMJFS8TR,-0.200,3V8JSVE8YZVZ1KH7O6DOKLV5XHGEYM,37TRT2X24SWEMC8IIHFXYA6HR45JB9
3HYA1E1IUC0IARO26SOMZ8MEPJ79BI,2018-11-28 14:28:49 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3V8JSVE8YZVZ1KH7O6DOKLV5XHGEYM,37TRT2X24SWEMC8IIHFXYA6HR45JB9
39XDUNKCR1KIKB1D9ZEN1U9NVEWIXA,2018-11-28 14:28:49 -0800,2018-11-28 21:01:14 -0800,AssignmentPayment,,A7Z9TZUO1A3CZ,-0.200,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,3OVR4I9USROBN0RMYSPJNXCXV7DQ4Y
3N85SL109XR9SVTPKDWPD9R2B67EI6,2018-11-28 14:28:49 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,3OVR4I9USROBN0RMYSPJNXCXV7DQ4Y
37A9O0MES6TJFS4UDYWZ21T01KBLJ3,2018-11-28 14:28:49 -0800,2018-11-28 18:41:43 -0800,AssignmentPayment,,AUSDM3KALROGI,-0.200,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,3K9FOBBF2JOMIBLFOSWJ5KJ3CIKLNY
343IER2ZGEFR4YLCPP2R4BEWY4YH4A,2018-11-28 14:28:49 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,3K9FOBBF2JOMIBLFOSWJ5KJ3CIKLNY
3QY23XKY62KPAISUGJ8CIG6S59GLL5,2018-11-28 14:28:49 -0800,2018-11-28 18:10:55 -0800,AssignmentPayment,,A3W2QNET7TUNDQ,-0.200,3V8JSVE8YZVZ1KH7O6DOKLV5XHGEYM,33F859I568IIV6DSUHCCMXQ2ECZHB0
3OE32K96COI5JLPQ8DV619YAUV4H6V,2018-11-28 14:28:49 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3V8JSVE8YZVZ1KH7O6DOKLV5XHGEYM,33F859I568IIV6DSUHCCMXQ2ECZHB0
3GYDAC2LQLJRFH9JJ56ZV1BDUEUO20,2018-11-28 14:28:49 -0800,2018-11-28 19:18:57 -0800,AssignmentPayment,,A1GYD62XNQT0O5,-0.200,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,3YMU66OBIPDEMNL3A34QN8HZUPSGHH
30M6UOZ3G4U9HCQ8VUK8FX0B2DXJNC,2018-11-28 14:28:49 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3M93N4X8HLSAGERQ31WQZFKWL4GJSY,3YMU66OBIPDEMNL3A34QN8HZUPSGHH
30UK79JD8GBD5QZOJFPJFWFDCJ671C,2018-11-28 14:28:50 -0800,2018-11-28 17:55:32 -0800,AssignmentPayment,,ADAGUJNWMEPT6,-0.200,3ZVPAMTJWO8OOX1CG6BICSNK7AGRGE,3ATPCQ38JAFZYRYPY3G4DM1ZMQPYAJ
31YFY25NHIZ3TY70C8ZG31PUVC12M8,2018-11-28 14:28:50 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3ZVPAMTJWO8OOX1CG6BICSNK7AGRGE,3ATPCQ38JAFZYRYPY3G4DM1ZMQPYAJ
3VIFDQBFJDOTGJZSNB7PBPCIOUMDSV,2018-11-28 14:28:50 -0800,2018-11-28 17:56:14 -0800,AssignmentPayment,,A1N4P4XGQM7NXE,-0.200,3V8JSVE8YZVZ1KH7O6DOKLV5XHGEYM,3RGU30DZTCDA53CF9656CQHB336JMV
3D8DFTOM8VOBPOMMKOFSUYAES4J9DP,2018-11-28 14:28:50 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3V8JSVE8YZVZ1KH7O6DOKLV5XHGEYM,3RGU30DZTCDA53CF9656CQHB336JMV
390Y600R4TO7P61SAH28YFPY3EUIZ7,2018-11-28 14:28:50 -0800,2018-11-28 19:17:49 -0800,AssignmentPayment,,AE4P5KVUE9HST,-0.200,3V8JSVE8YZVZ1KH7O6DOKLV5XHGEYM,3D8YOU6S9GPHUG2HYP23UWT0UJR6U6
31RTL0YYTBN0YQJDKGH1QP6F3AWEKH,2018-11-28 14:28:50 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3V8JSVE8YZVZ1KH7O6DOKLV5XHGEYM,3D8YOU6S9GPHUG2HYP23UWT0UJR6U6
3DJSR3B8OSR6PL0QKOEGIMKM3E6J1V,2018-11-28 14:28:50 -0800,2018-11-28 17:37:28 -0800,AssignmentPayment,,A3DZKMHB7MPQ6L,-0.200,3ZVPAMTJWO8OOX1CG6BICSNK7AGRGE,3CFVK00FWNQEBQFNPBA239XHHSXL6Q
3PK8IYICP2TVOEJG5SUH52YJSFREMM,2018-11-28 14:28:50 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3ZVPAMTJWO8OOX1CG6BICSNK7AGRGE,3CFVK00FWNQEBQFNPBA239XHHSXL6Q
3JDZ1HYUX8FFYIVFSWORV8AHA4GLN7,2018-11-28 14:28:50 -0800,2018-11-28 20:06:33 -0800,AssignmentPayment,,A2SYXNDETRXR1H,-0.200,3ZVPAMTJWO8OOX1CG6BICSNK7AGRGE,39LNWE0K4W1XN0XI0QBSRZJ53AKIUA
392W9R5GF2XSNZ8E1SS4LNU10QUH8H,2018-11-28 14:28:50 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3ZVPAMTJWO8OOX1CG6BICSNK7AGRGE,39LNWE0K4W1XN0XI0QBSRZJ53AKIUA
3PFXLXQEXSF1IVO6NJPNOG8BESQO4W,2018-11-28 14:28:50 -0800,2018-11-28 19:43:48 -0800,AssignmentPayment,,ACZCX0BDOL5CK,-0.200,3V8JSVE8YZVZ1KH7O6DOKLV5XHGEYM,3AMW0RGHOF7C9W0DGKPQM1SNHSNNP0
3XKQ8KQ9BUI9KX2LB9X0JM562SYJP8,2018-11-28 14:28:50 -0800,2018-11-28 20:06:35 -0800,FeePayment,,Mechanical Turk,-0.080,3V8JSVE8YZVZ1KH7O6DOKLV5XHGEYM,3AMW0RGHOF7C9W0DGKPQM1SNHSNNP0
