batch,source,hitid,assignmentid,control_score,control_score-filtered,decision1,decision2,explanation,mistakes,workerid
batch6,../1_pre-pilot/verification_round2_amt.csv_401,3ZZAYRN1I6RGXZ0HVKB34WZTBMYOTF,3VFJCI1K4ZZIBR4KTEY1NSLXZ9WRG8,0.875,0.9130434782608696,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2407479_1097506_singleton_obj.png - bedding: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2407479_1097506_singleton_obj.png - bed: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2407479_1097506_singleton_obj.png - bedding: you erroneously gave this the same color as ['bed sheet', 'bedspread', 'bedding']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_464,3DQYSJDTYLB12PWC6G94ONQLKGGEXK,3J4Q2Z4UTY3EWCFKV4DJ45XGXADQWW,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_421,36JW4WBR06KWMDWTWNBO3JNR8RCHFC,31LVTDXBL7AYXJIL45VH0KQ5VQHRLD,0.9473684210526316,0.9473684210526316,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2329574_3226828_singleton_obj.png - lid: must be 'other'; you said 'bounding box error'""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_95,3D3B8GE892RFYK34CEJ12W37RKQP9W,3ZV9H2YQQD7MPB9IXT1NRX45NJ5W37,0.88,0.88,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2412492_193280_supercat_unique.png - shirt: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2394711_1210544_singleton_obj.png - man: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2394711_1210544_singleton_obj.png - man: you erroneously gave this the same color as ['girl', 'woman', 'man']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_265,30P8I9JKOIL92HYOV0FJW8NNRCD5VB,37Z929RLG98YHBQ3S3XDCL5IB67STS,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_164,3GL25Y6843UZEDOPNEXN1VVUTI8XMT,3L0KT67Y8EGUYXPX29KCK2XXQ79SYZ,0.9047619047619048,0.95,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2382187_698499_seed_ambiguous.png - grandpa: must be 'other'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2382187_698499_seed_ambiguous.png - grandpa: you erroneously gave this the same color as ['grandpa', 'man', 'person', 'woman']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_352,3FO95NVK5C0IFCFIYCNHOM8CKQ9RS7,3X87C8JFV6BLPVYBBZ3I7GUVRZDQSH,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_174,33W1NHWFYHLSW3EOXTMKKU6XVQ2ZTT,3HHRAGRYX850Z4PWNGBN1GU5KA9O9Z,0.9,0.9,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2403359_3815879_supercat_ambiguous.png - head: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2403359_3815879_supercat_ambiguous.png - head: you erroneously gave this the same color as ['nose', 'snout', 'horse', 'head', 'animal']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_122,36818Z1KV3DMWE8M6M0ULOBQS6HA3L,3Q5ZZ9ZEVOFEDP04D99ASEZ3J9G85J,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_420,37G6BXQPLQLHTSV0K2ECUFUSNDTEQN,3SLE99ER0NDVM1I0N9008KWZSCFZBI,0.9565217391304348,0.9565217391304348,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2356548_1795486_singleton_obj.png - bunny: must be 'other'; you said 'bounding box error'""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_142,3BO3NEOQM0H1MHQ5RP7HPUDFBOFAIM,340UGXU9DY1T9GMWM3SSS4BRTMMUV0,0.95,0.95,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2332060_3034938_singleton_obj.png - boat: must be vg_majority; you said 'named object misinterpreted'""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_134,30Y6N4AHYPWCDNW01MSSTNMCJNURD8,3LJ7UR74RHDHKDJ856FJ5JJK86R4N1,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_278,3BA7SXOG1JQ0WS09KEHC7V8B8W0R85,3XXU1SWE8MVT167ID1NC7A97SPB0A0,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_192,33N1S8XHHMLRNJ2FVA2AEON237BZ1K,3URFVVM165IAI0R6N0HVDAONHYXZUC,0.9310344827586208,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2416282_3268318_singleton_obj.png - wheel: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2416282_3268318_singleton_obj.png - wheel: you erroneously gave this the same color as ['wheel']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_131,3JU8CV4BRLCI577AE32JZMYWMJDOPA,3BGYGHDBBXKBSDFSF9YBKGJODZY22A,0.9629629629629628,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2339092_3206585_singleton_obj.png - treees: must be 'other'; you said 'bounding box error'""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_246,3IVKZBIBJ095QI1F27BNAI66XH9HSY,30JNVC0OR9KWZMKV05RJ32NTIOTQHT,0.85,0.9444444444444444,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2355836_1766377_singleton_obj.png - bed: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2317375_1021456_singleton_obj.png - wheel: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2317375_1021456_singleton_obj.png - wheel: you erroneously gave this the same color as ['wheel']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_455,388CL5C1RJNIM56PIYEMYWSB5NYHLH,3TXWC2NHNZQFXWHPUXSWLL46HXGS90,0.9047619047619048,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2362856_770529_singleton_obj.png - vehicle: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2362856_770529_singleton_obj.png - vehicle: you erroneously gave this the same color as ['airplane', 'plane', 'jet', 'vehicle']""]",worker85
batch6,../1_pre-pilot/verification_round2_amt.csv_379,30F94FBDNRKWE5B8RF6HYCZU4NKTBL,339ANSOTR52AKEXKTIP77SCZJWZKI9,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_373,3OYHVNTV5TYHUGAU1BXB35CXS9COKE,3634BBTX0OUZ4S56S7YARFKUB0LFI5,0.9565217391304348,0.9565217391304348,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2401435_399385_singleton_obj.png - skateboader: must be 'linguistic'; you said 'adequate'""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_471,3MD8CKRQZZNPG9WSBIE3WLHPO7RRJM,3RANCT1ZVFHE02OQHM1SRSHKQVIBUP,0.9565217391304348,0.9565217391304348,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2376795_719185_singleton_obj.png - feathers: must be 'bounding box error'; you said 'adequate'""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_266,3TZ0XG8CBUKUSS4NQXHQGA8H2AV890,3S96KQ6I9M4SFM7LVD2OHMJIA5BDT1,0.9047619047619048,0.95,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2343383_924222_supercat_unique.png - bhair: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2343383_924222_supercat_unique.png - bhair: you erroneously gave this the same color as ['chair', 'bhair']""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_223,3IZVJEBJ6AKMU53C1GER9KEJBISZ6J,3ZWFC4W1UU7CXR8PIUSJ57LLYUIFRJ,0.9583333333333334,0.9583333333333334,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2370292_2353905_singleton_obj.png - pizza: must be vg_majority; you said 'bounding box error'""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_224,31S7M7DAGGQ8REXKISVBCFVZGHVTL5,3DR23U6WE5EX7SLLR8D8N413AE1ETE,0.9047619047619048,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2361715_2363387_seed_ambiguous.png - bech: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2361715_2363387_seed_ambiguous.png - bech: you erroneously gave this the same color as ['chair', 'bech', 'bench']""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_385,3IZVJEBJ6AKMU53C1GER9KEJBIWZ6N,3WJEQKOXA82T8VS09KRCLFSHXJZA1Z,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_332,3GKAWYFRAPTR1AGLOUO3OSMXI5BDP7,3MB8LZR5BFTCAF5QELMKZ84R00ZKLT,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_478,36FFXPMST9OQSQ9MVQUEQDW50S3HOY,3S96KQ6I9M4SFM7LVD2OHMJIA4JTDN,0.9259259259259259,0.9259259259259259,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2328839_976012_singleton_obj.png - corner: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2343243_2553993_singleton_obj.png - flowers: you erroneously gave this the same color as ['flower arrangement', 'arrangement', 'flowers']""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_310,3IWA71V4TIGXPA3X0YQ6CZY83IWX6M,3FPRZHYEPY79AM9D7JWR5VLRGCJ3VO,0.9047619047619048,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2344210_1043892_singleton_obj.png - bear: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2344210_1043892_singleton_obj.png - bear: you erroneously gave this the same color as ['cat', 'bear', 'animal']""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_216,3SR6AEG6W5T2M4DO1D3CS4U7E24HYB,3R0T90IZ1SCE5PF1BH86YXMBZ8JCGD,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_361,3NOEP8XAU425ZGL2FUPFIZPPYNNXPT,3NG53N1RLVJI6ZINXOIOQK4KAB28PU,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_346,3S8APUMBJXJMV0T7WV1SH8KTDECFBZ,3X3OR7WPZZ0SFE3P5WPH93V0506L8C,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_69,3SX4X51T809BI318PKKM9R91NXCOAT,3TGOYF991XMTW1XWHDINWI98FGEUUE,0.92,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2339845_949753_seed_ambiguous.png - cheese: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2339845_949753_seed_ambiguous.png - cheese: you erroneously gave this the same color as ['sauce', 'soup', 'dip', 'cheese', 'food']""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_194,3GKAWYFRAPTR1AGLOUO3OSMXI58DP4,3IO1LGZLK9XAWT0IISJFKKD3F3E86K,0.92,0.92,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2330476_3329841_singleton_obj.png - suacer: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2330476_3329841_singleton_obj.png - suacer: you erroneously gave this the same color as ['suacer', 'plate']""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_218,3GITHABACYL4VF6SBQRUOKQYLZIN29,3HQUKB7LNFEJMTLSHF4PUOVSR0ZHHO,0.9545454545454546,0.9545454545454546,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2350107_870154_supercat_ambiguous.png - woman: must be vg_majority; you said 'named object misinterpreted'""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_401,3ZZAYRN1I6RGXZ0HVKB34WZTBMYOTF,320DUZ38G7M1D3L7L9PSL1Z6PSFGJI,0.9583333333333334,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2407479_1097506_singleton_obj.png - bedding: you erroneously gave this the same color as ['bed sheet', 'bedspread', 'bedding']""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_481,3YLTXLH3DF68DQLNAQ7TFD1VAXZHPF,3QECW5O0KH1XB9SSG7K5JAVQXLQ5TS,0.9565217391304348,1.0,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2316467_3482325_supercat_ambiguous.png - forhead: must be 'other'; you said linguistic""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_185,31GECDVA9JMK6VJ1ZBHGCMLO6EV66Z,39LNWE0K4UWONA2WNWT9DFLXLLHIUK,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_482,3BCRDCM0ODUR5A4Q1FBHM5Q679DK6G,3FIJLY1B6U4RLESA52OU0CL6XBZPF4,0.9615384615384616,0.9615384615384616,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2352324_854780_singleton_obj.png - bathoom: must be 'other'; you said 'named object misinterpreted'""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_322,39XCQ6V3KY4ONRJNUS7BKG7OAJN65M,32N49TQG3GI9U78YGYB1S3ZXMO7AVR,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_392,3HO4MYYR12O58692VTFJSSZ490I6U6,36TFCYNS44AG8JL7MJMBXAJMFTQXHB,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_465,3HO4MYYR12O58692VTFJSSZ490BU6N,34MAJL3QP4NAG9QYNNV4W5LE3QL438,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_387,3PUOXASB5739CO5AZNH3TU5L1J4Z9Y,3WOKGM4L71GI3A1JNKSU85TCH8W0OK,0.9565217391304348,0.9565217391304348,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2321251_2758393_supercat_unique.png - shirt: must be vg_majority; you said 'bounding box error'""]",worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_340,3K3IX1W4S6RT33D94KX1YRERX2EPAH,3QRYMNZ7FYH11YYYK7GRDRVCO9STNE,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_119,3TKSOBLOHLGWIJHRRTFWYIT8YGFBB8,30LSNF239UVF3YTU4CJ37WQ52T4I26,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_436,3H781YYV6TIUL8NS1687ZK5F7KSET1,3U8YCDAGXPGLOMEZ2XKYXAOCW8LQ0N,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_391,31GN6YMHLPSNN8W4X6XNBLGTC5PWSG,39PAAFCODM0E9377MY2IN8PPABQTVP,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_129,33TGB4G0LPH3R8E9WBYZN9QMNQ3TXP,3SB5N7Y3O34UBXKLZ1FM3WKAQIUG0U,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_296,3D3B8GE892RFYK34CEJ12W37RKV9PL,3LEIZ60CDJZCY833PPM4HE194FXZ9Z,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_154,3P7RGTLO6EDSSCGTRSST2ASS3S4AKX,3R9WASFE2ZGLZIUGSBMWRANK7ACFZL,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_250,3MZ3TAMYTLNTLYCMT0T3KK2PBS5RID,3MAOD8E57QA8IF7IPHHO2UGI15ENXP,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_274,36818Z1KV3DMWE8M6M0ULOBQS6L3AI,3JMSRU9HQIUCKKPAW3DNOMPO737EVS,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_184,3IQ9O0AYW6Z61DPEXPYYKZ37ZD0TIQ,3GS6S824SQXTTF2SFCL20B2BS09NWR,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker166
batch6,../1_pre-pilot/verification_round2_amt.csv_111,3NI0WFPPI9GPSKXMXM1Z3LBXTB760W,3M23Y66PO27SFDFRWQPK1BD4RWSS69,0.9285714285714286,0.9285714285714286,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2400066_1163447_singleton_obj.png - bu: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2327256_3255929_singleton_obj.png - barecue: must be 'linguistic'; you said 'adequate'""]",worker122
batch6,../1_pre-pilot/verification_round2_amt.csv_76,379OL9DBSSE97YV531FKFNWJVPT9YA,3CFVK00FWLL5B0K1CHSJPPZ9Z2EL6I,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker122
batch6,../1_pre-pilot/verification_round2_amt.csv_79,378G7J1SJLYMDPRMWBDIM4CEBE9EWQ,304SM51WA34YLPWMSH6SCRZW5XXSBO,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker122
batch6,../1_pre-pilot/verification_round2_amt.csv_68,3VIVIU06FKC2OIZUOSXMYL8F552MIG,31JLPPHS2UUEK20G67ADA3RJKGHO3W,0.9642857142857144,0.9642857142857144,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2342104_937240_singleton_obj.png - chop: must be 'other'; you said linguistic""]",worker122
batch6,../1_pre-pilot/verification_round2_amt.csv_88,31KSVEGZ34SBMTWRIHXILBBXQ3ZRWG,3MYYFCXHJ37BAL2MI22OFZAN7UR4GF,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker122
batch6,../1_pre-pilot/verification_round2_amt.csv_91,3N3WJQXELSQE7F37ZDBFBSM9G4G2LK,3PPTZCWALQKIQ7KP6RXQ39RYEC1ZQF,0.9545454545454546,0.9545454545454546,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2415806_3229447_seed_ambiguous.png - sheep: must be vg_majority; you said 'bounding box error'""]",worker122
