supercat	category	ssid	no_imgs	no_objs	objname	name_count
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	feeding bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	broken bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	antique bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	grey bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	colorless bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	empty bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	punch bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	long bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	decorative bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	washing bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	pink bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	purple bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	little white bowl	1
instrumentality, instrumentation	vessel.n.03	bowl.n.01	3179	4467	small wooden bowl	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	bucket	729
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	pail	75
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	buckets	32
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	white bucket	6
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	blue bucket	6
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	black bucket	4
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	pails	3
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	red bucket	2
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	feeding bucket	2
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	basket	2
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	green bucket	2
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	bag	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	dish	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	purple pail	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	red pail	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	ice bucket	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	metal top of bucket	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	bowl	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	mop bucket	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	canister	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	bucket has handle	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	bucket is red	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	bucket is white	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	bucket is blue	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	five buckets	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	five-gallon bucket	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	plastic bucket	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	orange bucket	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	white pail	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	nasty bucket	1
instrumentality, instrumentation	vessel.n.03	bucket.n.01	716	883	the bucket	1
instrumentality, instrumentation	vessel.n.03	canteen.n.01	5	5	canteen	5
instrumentality, instrumentation	vessel.n.03	carafe.n.01	31	37	carafe	23
instrumentality, instrumentation	vessel.n.03	carafe.n.01	31	37	decanter	11
instrumentality, instrumentation	vessel.n.03	carafe.n.01	31	37	decanters	2
instrumentality, instrumentation	vessel.n.03	carafe.n.01	31	37	carafes	1
instrumentality, instrumentation	vessel.n.03	catsup_bottle.n.01	23	24	ketchup bottle	23
instrumentality, instrumentation	vessel.n.03	catsup_bottle.n.01	23	24	catsup bottle	1
instrumentality, instrumentation	vessel.n.03	churn.n.01	1	1	churn	1
instrumentality, instrumentation	vessel.n.03	cistern.n.02	42	43	water tank	43
instrumentality, instrumentation	vessel.n.03	coffee_mug.n.01	141	153	coffee mug	147
instrumentality, instrumentation	vessel.n.03	coffee_mug.n.01	141	153	coffee mugs	5
instrumentality, instrumentation	vessel.n.03	coffee_mug.n.01	141	153	cup	1
instrumentality, instrumentation	vessel.n.03	cookie_jar.n.01	6	7	cookie jar	7
instrumentality, instrumentation	vessel.n.03	cream_pitcher.n.01	27	37	creamer	19
instrumentality, instrumentation	vessel.n.03	cream_pitcher.n.01	27	37	creamers	14
instrumentality, instrumentation	vessel.n.03	cream_pitcher.n.01	27	37	cream pitcher	2
instrumentality, instrumentation	vessel.n.03	cream_pitcher.n.01	27	37	ceramic creamer	1
instrumentality, instrumentation	vessel.n.03	cream_pitcher.n.01	27	37	single-serve creamers	1
instrumentality, instrumentation	vessel.n.03	dipper.n.01	2	2	dipper	2
instrumentality, instrumentation	vessel.n.03	flask.n.01	14	14	flask	14
instrumentality, instrumentation	vessel.n.03	gas_tank.n.01	140	149	gas tank	144
instrumentality, instrumentation	vessel.n.03	gas_tank.n.01	140	149	petrol tank	2
instrumentality, instrumentation	vessel.n.03	gas_tank.n.01	140	149	dark red gas tank	1
instrumentality, instrumentation	vessel.n.03	gas_tank.n.01	140	149	natural gas tank	1
instrumentality, instrumentation	vessel.n.03	gas_tank.n.01	140	149	gasoline tank	1
instrumentality, instrumentation	vessel.n.03	gourd.n.01	13	16	gourd	9
instrumentality, instrumentation	vessel.n.03	gourd.n.01	13	16	gourds	5
instrumentality, instrumentation	vessel.n.03	gourd.n.01	13	16	green gourds	1
instrumentality, instrumentation	vessel.n.03	gourd.n.01	13	16	sliced gourds	1
instrumentality, instrumentation	vessel.n.03	ink_bottle.n.01	1	1	ink bottle	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	jar	783
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	jars	74
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	ceramic jar	8
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	jelly jar	3
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	clear jar	3
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	jar of mustard	2
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	empty jar	2
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	red jar	2
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	see through jar	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	small jars	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	mason jar	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	pedestal	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	glass	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	plastic jar	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	five jar	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	top of a jar	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	purple jar	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	empty jars	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	green jar	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	peanut-butter jar	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	top jar	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	brown jar	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	round jar	1
instrumentality, instrumentation	vessel.n.03	jar.n.01	634	893	orange jar	1
instrumentality, instrumentation	vessel.n.03	jug.n.01	142	169	jug	158
instrumentality, instrumentation	vessel.n.03	jug.n.01	142	169	jugs	6
instrumentality, instrumentation	vessel.n.03	jug.n.01	142	169	plastic jug	2
instrumentality, instrumentation	vessel.n.03	jug.n.01	142	169	top of jug	1
instrumentality, instrumentation	vessel.n.03	jug.n.01	142	169	black jug	1
instrumentality, instrumentation	vessel.n.03	jug.n.01	142	169	ceramic jug	1
instrumentality, instrumentation	vessel.n.03	ladle.n.01	47	48	ladle	42
instrumentality, instrumentation	vessel.n.03	ladle.n.01	47	48	ladles	5
instrumentality, instrumentation	vessel.n.03	ladle.n.01	47	48	silver ladle	1
instrumentality, instrumentation	vessel.n.03	mason_jar.n.01	5	6	mason jar	5
instrumentality, instrumentation	vessel.n.03	mason_jar.n.01	5	6	mason jars	1
instrumentality, instrumentation	vessel.n.03	pill_bottle.n.01	5	5	pill bottle	3
instrumentality, instrumentation	vessel.n.03	pill_bottle.n.01	5	5	pill bottles	2
instrumentality, instrumentation	vessel.n.03	pitcher.n.02	1	1	ewer	1
instrumentality, instrumentation	vessel.n.03	pop_bottle.n.01	20	20	soda bottle	18
instrumentality, instrumentation	vessel.n.03	pop_bottle.n.01	20	20	pop bottle	1
instrumentality, instrumentation	vessel.n.03	pop_bottle.n.01	20	20	soda bottles	1
instrumentality, instrumentation	vessel.n.03	pressure_cooker.n.01	1	1	pressure cooker	1
instrumentality, instrumentation	vessel.n.03	tank.n.02	2	2	storage tank	2
instrumentality, instrumentation	vessel.n.03	thermos.n.01	35	36	thermos	35
instrumentality, instrumentation	vessel.n.03	thermos.n.01	35	36	black thermos	1
instrumentality, instrumentation	vessel.n.03	toilet_bowl.n.01	196	208	toilet bowl	202
instrumentality, instrumentation	vessel.n.03	toilet_bowl.n.01	196	208	toilet bowl cleaner	4
instrumentality, instrumentation	vessel.n.03	toilet_bowl.n.01	196	208	toilet bowl is white	1
instrumentality, instrumentation	vessel.n.03	toilet_bowl.n.01	196	208	toilet bowl handle	1
instrumentality, instrumentation	vessel.n.03	tub.n.02	7	7	vat	5
instrumentality, instrumentation	vessel.n.03	tub.n.02	7	7	vats	2
instrumentality, instrumentation	vessel.n.03	urn.n.01	35	53	urn	43
instrumentality, instrumentation	vessel.n.03	urn.n.01	35	53	urns	3
instrumentality, instrumentation	vessel.n.03	urn.n.01	35	53	brown urn	2
instrumentality, instrumentation	vessel.n.03	urn.n.01	35	53	grecian urn	2
instrumentality, instrumentation	vessel.n.03	urn.n.01	35	53	blue urn	1
instrumentality, instrumentation	vessel.n.03	urn.n.01	35	53	black urn	1
instrumentality, instrumentation	vessel.n.03	urn.n.01	35	53	two urns	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	vase	2118
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	blue vase	32
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	clear vase	17
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	brown vase	9
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	white vase	8
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	red vase	7
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	yellow vase	5
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	black vase	5
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	ceramic vase	5
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	pot	2
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	colorful vase	2
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	tall vase	2
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	asian vase	2
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	green vase	2
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	decorative vase	2
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	pitcher	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	footed vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	tall white vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	circular vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	lowers in a vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	shine on vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	middle vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	beige vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	small vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	orange vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	large vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	metallic vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	vase black	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	top of vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	vase.	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	long vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	dark vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	back vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	fat vase	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	green from vase.	1
instrumentality, instrumentation	vessel.n.03	vase.n.01	1570	2239	gray vase	1
instrumentality, instrumentation	vessel.n.03	water_bottle.n.01	254	270	water bottle	251
instrumentality, instrumentation	vessel.n.03	water_bottle.n.01	254	270	water bottles	13
instrumentality, instrumentation	vessel.n.03	water_bottle.n.01	254	270	bottle	2
instrumentality, instrumentation	vessel.n.03	water_bottle.n.01	254	270	water	1
instrumentality, instrumentation	vessel.n.03	water_bottle.n.01	254	270	two water bottles	1
instrumentality, instrumentation	vessel.n.03	water_bottle.n.01	254	270	plastic water bottle	1
instrumentality, instrumentation	vessel.n.03	water_bottle.n.01	254	270	blue water bottle	1
instrumentality, instrumentation	vessel.n.03	water_heater.n.01	7	7	water heater	6
instrumentality, instrumentation	vessel.n.03	water_heater.n.01	7	7	hot water heater	1
instrumentality, instrumentation	vessel.n.03	water_jug.n.01	13	14	water jug	12
instrumentality, instrumentation	vessel.n.03	water_jug.n.01	13	14	hot water jug	1
instrumentality, instrumentation	vessel.n.03	water_jug.n.01	13	14	water jugs	1
instrumentality, instrumentation	vessel.n.03	water_tower.n.01	28	28	water tower	27
instrumentality, instrumentation	vessel.n.03	water_tower.n.01	28	28	water towers	1
instrumentality, instrumentation	vessel.n.03	whiskey_bottle.n.01	1	4	whiskey bottle	4
instrumentality, instrumentation	vessel.n.03	wine_bottle.n.01	140	219	wine bottle	172
instrumentality, instrumentation	vessel.n.03	wine_bottle.n.01	140	219	wine bottles	47
instrumentality, instrumentation	vessel.n.03	wine_bucket.n.01	1	1	wine cooler	1
instrumentality, instrumentation	vessel.n.03	wine_cask.n.01	3	4	wine barrel	3
instrumentality, instrumentation	vessel.n.03	wine_cask.n.01	3	4	wine barrels	1
person	artist.n.01	arranger.n.02	22	23	adapter	18
person	artist.n.01	arranger.n.02	22	23	adapters	2
person	artist.n.01	arranger.n.02	22	23	electrical adapter	1
person	artist.n.01	arranger.n.02	22	23	green adapter	1
person	artist.n.01	arranger.n.02	22	23	yellow adapter	1
person	artist.n.01	artist.n.01	13	13	artist	13
person	artist.n.01	barber.n.01	9	9	barber	9
person	artist.n.01	bosch.n.01	1	1	bosch	1
person	artist.n.01	bruch.n.01	1	1	bruch	1
person	artist.n.01	cameraman.n.01	31	36	cameraman	29
person	artist.n.01	cameraman.n.01	31	36	cameramen	7
person	artist.n.01	conductor.n.01	105	105	conductor	101
person	artist.n.01	conductor.n.01	105	105	conductors	4
person	artist.n.01	dali.n.01	1	1	salvador dali	1
person	artist.n.01	domino.n.01	1	1	domino's pizza ad	1
person	artist.n.01	gibson.n.01	1	1	gibson	1
person	artist.n.01	goya.n.01	1	1	goya	1
person	artist.n.01	handel.n.01	3	3	handel	3
person	artist.n.01	herbert.n.01	1	1	herbert	1
person	artist.n.01	lasso.n.01	10	11	lasso	11
person	artist.n.01	lennon.n.01	1	1	john lennon	1
person	artist.n.01	maestro.n.01	3	3	master	2
person	artist.n.01	maestro.n.01	3	3	masters	1
person	artist.n.01	manet.n.01	1	1	manet	1
person	artist.n.01	painter.n.01	2	2	smiling woman	1
person	artist.n.01	painter.n.01	2	2	painters stand	1
person	artist.n.01	photographer.n.01	112	123	photographer	106
person	artist.n.01	photographer.n.01	112	123	photographers	12
person	artist.n.01	photographer.n.01	112	123	photographers watermark	2
person	artist.n.01	photographer.n.01	112	123	guy	1
person	artist.n.01	photographer.n.01	112	123	photographer's	1
person	artist.n.01	photographer.n.01	112	123	photographers imprint	1
person	artist.n.01	piston.n.01	3	6	piston	5
person	artist.n.01	piston.n.01	3	6	pistons	1
person	artist.n.01	rockwell.n.01	2	3	norman rockwell	3
person	artist.n.01	rubens.n.01	1	1	rubens	1
person	artist.n.01	shaw.n.01	1	1	shaw	1
person	artist.n.01	stella.n.01	1	1	stella artois	1
person	artist.n.01	talbot.n.01	1	1	talbot st	1
person	artist.n.01	taylor.n.01	1	1	taylor	1
person	artist.n.01	tiffany.n.01	1	1	tiffany	1
person	artist.n.01	walter.n.01	1	1	walter	1
person	artist.n.01	williams.n.01	1	1	williams	1
person	athlete.n.01	aaron.n.01	3	3	aaron	2
person	athlete.n.01	aaron.n.01	3	3	hank aaron	1
person	athlete.n.01	acrobat.n.01	2	2	acrobat	2
person	athlete.n.01	athlete.n.01	57	62	athlete	50
person	athlete.n.01	athlete.n.01	57	62	athletes	9
person	athlete.n.01	athlete.n.01	57	62	male athlete	2
person	athlete.n.01	athlete.n.01	57	62	these athletes	1
person	athlete.n.01	ballplayer.n.01	500	805	baseball player	732
person	athlete.n.01	ballplayer.n.01	500	805	baseball players	59
person	athlete.n.01	ballplayer.n.01	500	805	baseball player's	5
person	athlete.n.01	ballplayer.n.01	500	805	ballplayer	4
person	athlete.n.01	ballplayer.n.01	500	805	batter	1
person	athlete.n.01	ballplayer.n.01	500	805	player	1
person	athlete.n.01	ballplayer.n.01	500	805	man	1
person	athlete.n.01	ballplayer.n.01	500	805	two baseball players	1
person	athlete.n.01	ballplayer.n.01	500	805	ballplayers	1
person	athlete.n.01	basketball_player.n.01	6	7	basketball player	7
