	vg_img_id	vg_object_id	vg_obj_name	vg_domain	top_resonse_domain	url	#bbox	#other	#other_reasons	#occl
26693	2376024	2507627	lady	people	people	http://object-naming-amore.upf.edu//2376024_2507627_supercat_unique.png	0	0	[]	0
26701	2404737	3814743	boy	people	people	http://object-naming-amore.upf.edu//2404737_3814743_seed_ambiguous.png	0	0	[]	0
26706	2341206	944178	girl	people	people	http://object-naming-amore.upf.edu//2341206_944178_singleton_obj.png	0	0	[]	0
26719	2345042	911125	woman	people	people	http://object-naming-amore.upf.edu//2345042_911125_singleton_obj.png	0	0	[]	0
26720	2370858	1815986	catcher	people	people	http://object-naming-amore.upf.edu//2370858_1815986_seed_ambiguous.png	0	0	[]	0
26722	2356840	2525601	girl	people	people	http://object-naming-amore.upf.edu//2356840_2525601_seed_ambiguous.png	0	0	[]	0
26723	2366751	1885924	boy	people	people	http://object-naming-amore.upf.edu//2366751_1885924_supercat_ambiguous.png	0	0	[]	0
26746	2375139	3842609	child	people	people	http://object-naming-amore.upf.edu//2375139_3842609_singleton_obj.png	0	0	[]	0
26757	2406862	1100146	guy	people	people	http://object-naming-amore.upf.edu//2406862_1100146_singleton_obj.png	0	0	[]	0
26762	2363092	1986977	man	people	people	http://object-naming-amore.upf.edu//2363092_1986977_singleton_obj.png	0	0	[]	0
26768	2338643	953483	man	people	people	http://object-naming-amore.upf.edu//2338643_953483_singleton_obj.png	0	0	[]	0
26770	2334967	3075402	man	people	people	http://object-naming-amore.upf.edu//2334967_3075402_singleton_obj.png	0	0	[]	0
26773	2322892	3416955	child	people	people	http://object-naming-amore.upf.edu//2322892_3416955_supercat_ambiguous.png	0	0	[]	0
26775	2402357	390221	boy	people	people	http://object-naming-amore.upf.edu//2402357_390221_supercat_ambiguous.png	0	0	[]	0
26780	2417068	2884477	man	people	people	http://object-naming-amore.upf.edu//2417068_2884477_supercat_unique.png	0	0	[]	0
26786	2415667	3405598	batter	people	people	http://object-naming-amore.upf.edu//2415667_3405598_supercat_ambiguous.png	0	0	[]	0
26791	2412009	204826	guy	people	people	http://object-naming-amore.upf.edu//2412009_204826_singleton_obj.png	0	0	[]	0
26794	2364326	2033236	skateboarder	people	people	http://object-naming-amore.upf.edu//2364326_2033236_singleton_obj.png	0	0	[]	0
26806	2366345	3103160	boy	people	people	http://object-naming-amore.upf.edu//2366345_3103160_singleton_obj.png	0	0	[]	0
26815	2316951	3953220	woman	people	people	http://object-naming-amore.upf.edu//2316951_3953220_singleton_obj.png	0	0	[]	0
26820	2328842	975957	woman	people	people	http://object-naming-amore.upf.edu//2328842_975957_singleton_obj.png	0	0	[]	0
26821	2366936	1741128	girl	people	people	http://object-naming-amore.upf.edu//2366936_1741128_singleton_obj.png	0	0	[]	0
26826	2366810	1835470	lady	people	people	http://object-naming-amore.upf.edu//2366810_1835470_seed_ambiguous.png	0	0	[]	0
26830	2354262	2049230	girl	people	people	http://object-naming-amore.upf.edu//2354262_2049230_singleton_obj.png	0	0	[]	0
26831	2367211	2311801	lady	people	people	http://object-naming-amore.upf.edu//2367211_2311801_supercat_unique.png	0	0	[]	0
26839	2323281	3334201	boy	people	people	http://object-naming-amore.upf.edu//2323281_3334201_singleton_obj.png	0	0	[]	0
26846	2404646	339989	boy	people	people	http://object-naming-amore.upf.edu//2404646_339989_singleton_obj.png	0	0	[]	0
26849	2341559	2479407	lady	people	people	http://object-naming-amore.upf.edu//2341559_2479407_singleton_obj.png	0	0	[]	0
26856	2415425	3283981	boy	people	people	http://object-naming-amore.upf.edu//2415425_3283981_singleton_obj.png	0	0	[]	0
26866	2392595	1228086	girl	people	people	http://object-naming-amore.upf.edu//2392595_1228086_supercat_unique.png	0	0	[]	0
26868	2388794	1266796	man	people	people	http://object-naming-amore.upf.edu//2388794_1266796_singleton_obj.png	0	0	[]	0
26870	2334551	2772672	girl	people	people	http://object-naming-amore.upf.edu//2334551_2772672_singleton_obj.png	0	0	[]	0
26887	2350797	2500948	man	people	people	http://object-naming-amore.upf.edu//2350797_2500948_singleton_obj.png	0	0	[]	0
26896	2340495	947303	lady	people	people	http://object-naming-amore.upf.edu//2340495_947303_supercat_unique.png	0	0	[]	0
26900	2366360	3879553	woman	people	people	http://object-naming-amore.upf.edu//2366360_3879553_supercat_unique.png	0	0	[]	0
26918	2374896	1909655	guy	people	people	http://object-naming-amore.upf.edu//2374896_1909655_singleton_obj.png	0	0	[]	0
26920	2335561	2620863	woman	people	people	http://object-naming-amore.upf.edu//2335561_2620863_supercat_ambiguous.png	0	0	[]	0
26929	2403828	349098	woman	people	people	http://object-naming-amore.upf.edu//2403828_349098_singleton_obj.png	0	0	[]	0
26932	2343911	2616364	girl	people	people	http://object-naming-amore.upf.edu//2343911_2616364_singleton_obj.png	0	0	[]	0
26938	2409101	249046	kid	people	people	http://object-naming-amore.upf.edu//2409101_249046_singleton_obj.png	0	0	[]	0
26945	285701	1568790	girl	people	people	http://object-naming-amore.upf.edu//285701_1568790_singleton_obj.png	0	0	[]	0
26952	2379467	1357311	man	people	people	http://object-naming-amore.upf.edu//2379467_1357311_singleton_obj.png	0	0	[]	0
26957	2402557	1134486	skateboarder	people	people	http://object-naming-amore.upf.edu//2402557_1134486_singleton_obj.png	0	0	[]	0
26964	2390475	497060	woman	people	people	http://object-naming-amore.upf.edu//2390475_497060_singleton_obj.png	0	0	[]	0
26970	2386497	681862	boy	people	people	http://object-naming-amore.upf.edu//2386497_681862_supercat_unique.png	0	0	[]	0
26980	2410834	362027	boy	people	people	http://object-naming-amore.upf.edu//2410834_362027_singleton_obj.png	0	0	[]	0
26991	2395646	3822947	woman	people	people	http://object-naming-amore.upf.edu//2395646_3822947_singleton_obj.png	0	0	[]	0
26992	2335268	2169909	pitcher	people	people	http://object-naming-amore.upf.edu//2335268_2169909_supercat_ambiguous.png	0	0	[]	0
27002	2318330	1011759	woman	people	people	http://object-naming-amore.upf.edu//2318330_1011759_seed_ambiguous.png	0	0	[]	0
27008	2378412	559885	man	people	people	http://object-naming-amore.upf.edu//2378412_559885_singleton_obj.png	0	0	[]	0
27016	2355665	827562	man	people	people	http://object-naming-amore.upf.edu//2355665_827562_singleton_obj.png	0	0	[]	0
27022	2369768	609414	guy	people	people	http://object-naming-amore.upf.edu//2369768_609414_supercat_unique.png	0	0	[]	0
27030	2340090	3690357	man	people	people	http://object-naming-amore.upf.edu//2340090_3690357_singleton_obj.png	0	0	[]	0
27040	2375629	580885	girl	people	people	http://object-naming-amore.upf.edu//2375629_580885_seed_ambiguous.png	0	0	[]	0
27042	2413303	176208	woman	people	people	http://object-naming-amore.upf.edu//2413303_176208_singleton_obj.png	0	0	[]	0
27051	2379701	1355112	woman	people	people	http://object-naming-amore.upf.edu//2379701_1355112_singleton_obj.png	0	0	[]	0
27054	2383819	1316578	man	people	people	http://object-naming-amore.upf.edu//2383819_1316578_seed_ambiguous.png	0	0	[]	0
27063	2383180	534539	man	people	people	http://object-naming-amore.upf.edu//2383180_534539_singleton_obj.png	0	0	[]	0
27065	2345329	2155418	lady	people	people	http://object-naming-amore.upf.edu//2345329_2155418_singleton_obj.png	0	0	[]	0
27072	2338699	3126261	lady	people	people	http://object-naming-amore.upf.edu//2338699_3126261_singleton_obj.png	0	0	[]	0
27084	2394147	466780	boy	people	people	http://object-naming-amore.upf.edu//2394147_466780_supercat_unique.png	0	0	[]	0
27104	2327289	3458677	lady	people	people	http://object-naming-amore.upf.edu//2327289_3458677_seed_ambiguous.png	0	0	[]	0
27107	2348377	2361743	girl	people	people	http://object-naming-amore.upf.edu//2348377_2361743_singleton_obj.png	0	0	[]	0
27117	2328249	3138444	batter	people	people	http://object-naming-amore.upf.edu//2328249_3138444_singleton_obj.png	0	0	[]	0
27126	2369075	2015113	man	people	people	http://object-naming-amore.upf.edu//2369075_2015113_supercat_ambiguous.png	0	0	[]	0
27128	285686	1568726	girl	people	people	http://object-naming-amore.upf.edu//285686_1568726_singleton_obj.png	0	0	[]	0
27133	2357163	2228389	man	people	people	http://object-naming-amore.upf.edu//2357163_2228389_supercat_unique.png	0	0	[]	0
27143	2354196	840412	woman	people	people	http://object-naming-amore.upf.edu//2354196_840412_seed_ambiguous.png	0	0	[]	0
27154	2410168	224367	man	people	people	http://object-naming-amore.upf.edu//2410168_224367_singleton_obj.png	0	0	[]	0
27157	2397491	433731	woman	people	people	http://object-naming-amore.upf.edu//2397491_433731_singleton_obj.png	0	0	[]	0
27166	2414807	151528	boy	people	people	http://object-naming-amore.upf.edu//2414807_151528_singleton_obj.png	0	0	[]	0
27167	2353713	2210508	girl	people	people	http://object-naming-amore.upf.edu//2353713_2210508_singleton_obj.png	0	0	[]	0
27179	2336373	2220043	woman	people	people	http://object-naming-amore.upf.edu//2336373_2220043_singleton_obj.png	0	0	[]	0
27182	2362403	2015748	child	people	people	http://object-naming-amore.upf.edu//2362403_2015748_seed_ambiguous.png	0	0	[]	0
27187	2405379	1108339	lady	people	people	http://object-naming-amore.upf.edu//2405379_1108339_supercat_unique.png	0	0	[]	0
27193	2322761	3539745	woman	people	people	http://object-naming-amore.upf.edu//2322761_3539745_singleton_obj.png	0	0	[]	0
27201	2337231	2892027	child	people	people	http://object-naming-amore.upf.edu//2337231_2892027_singleton_obj.png	0	0	[]	0
27205	2350078	1848472	guy	people	people	http://object-naming-amore.upf.edu//2350078_1848472_seed_ambiguous.png	0	0	[]	0
27206	2364528	3385594	girl	people	people	http://object-naming-amore.upf.edu//2364528_3385594_seed_ambiguous.png	0	0	[]	0
27218	2378102	2573483	girl	people	people	http://object-naming-amore.upf.edu//2378102_2573483_singleton_obj.png	0	0	[]	0
27220	2362124	2519998	man	people	people	http://object-naming-amore.upf.edu//2362124_2519998_seed_ambiguous.png	0	0	[]	0
27231	2342229	935864	woman	people	people	http://object-naming-amore.upf.edu//2342229_935864_singleton_obj.png	0	0	[]	0
27235	2372335	3434037	girl	people	people	http://object-naming-amore.upf.edu//2372335_3434037_singleton_obj.png	0	0	[]	0
27248	2348994	2463055	boy	people	people	http://object-naming-amore.upf.edu//2348994_2463055_singleton_obj.png	0	0	[]	0
27253	2354488	1712215	girl	people	people	http://object-naming-amore.upf.edu//2354488_1712215_singleton_obj.png	0	0	[]	0
27256	2381430	704691	woman	people	people	http://object-naming-amore.upf.edu//2381430_704691_singleton_obj.png	0	0	[]	0
27264	2417425	3786077	man	people	people	http://object-naming-amore.upf.edu//2417425_3786077_singleton_obj.png	0	0	[]	0
27266	2318309	1012086	man	people	people	http://object-naming-amore.upf.edu//2318309_1012086_singleton_obj.png	0	0	[]	0
27267	2417470	3316049	girl	people	people	http://object-naming-amore.upf.edu//2417470_3316049_singleton_obj.png	0	0	[]	0
27272	2383391	1321188	skater	people	people	http://object-naming-amore.upf.edu//2383391_1321188_singleton_obj.png	0	0	[]	0
27277	2407353	323599	girl	people	people	http://object-naming-amore.upf.edu//2407353_323599_singleton_obj.png	0	0	[]	0
27280	2371451	1690522	boy	people	people	http://object-naming-amore.upf.edu//2371451_1690522_singleton_obj.png	0	0	[]	0
27285	2365670	1787565	lady	people	people	http://object-naming-amore.upf.edu//2365670_1787565_supercat_unique.png	0	0	[]	0
27295	2356981	3557721	man	people	people	http://object-naming-amore.upf.edu//2356981_3557721_seed_ambiguous.png	0	0	[]	0
27296	2411266	359895	kid	people	people	http://object-naming-amore.upf.edu//2411266_359895_singleton_obj.png	0	0	[]	0
27303	2415733	3398705	woman	people	people	http://object-naming-amore.upf.edu//2415733_3398705_singleton_obj.png	0	0	[]	0
27308	2404448	656035	boy	people	people	http://object-naming-amore.upf.edu//2404448_656035_singleton_obj.png	0	0	[]	0
27312	2368815	744883	girl	people	people	http://object-naming-amore.upf.edu//2368815_744883_supercat_unique.png	0	0	[]	0
27313	2370948	600727	man	people	people	http://object-naming-amore.upf.edu//2370948_600727_singleton_obj.png	0	0	[]	0
27315	2357709	809483	woman	people	people	http://object-naming-amore.upf.edu//2357709_809483_singleton_obj.png	0	0	[]	0
27320	2415476	3383785	boy	people	people	http://object-naming-amore.upf.edu//2415476_3383785_singleton_obj.png	0	0	[]	0
27325	2386915	516176	man	people	people	http://object-naming-amore.upf.edu//2386915_516176_singleton_obj.png	0	0	[]	0
27330	2362316	1982572	boy	people	people	http://object-naming-amore.upf.edu//2362316_1982572_singleton_obj.png	0	0	[]	0
27333	2396083	448185	woman	people	people	http://object-naming-amore.upf.edu//2396083_448185_singleton_obj.png	0	0	[]	0
27340	2358901	2624402	batter	people	people	http://object-naming-amore.upf.edu//2358901_2624402_singleton_obj.png	0	0	[]	0
27344	2373599	2370754	boy	people	people	http://object-naming-amore.upf.edu//2373599_2370754_seed_ambiguous.png	0	0	[]	0
27357	2354724	1749909	athlete	people	people	http://object-naming-amore.upf.edu//2354724_1749909_singleton_obj.png	0	0	[]	0
27366	2412133	202148	woman	people	people	http://object-naming-amore.upf.edu//2412133_202148_supercat_unique.png	0	0	[]	0
27373	2368313	3869816	man	people	people	http://object-naming-amore.upf.edu//2368313_3869816_supercat_ambiguous.png	0	0	[]	0
27378	2375300	583002	woman	people	people	http://object-naming-amore.upf.edu//2375300_583002_singleton_obj.png	0	0	[]	0
27382	2368711	616493	boy	people	people	http://object-naming-amore.upf.edu//2368711_616493_supercat_unique.png	0	0	[]	0
27385	2371270	2598731	boy	people	people	http://object-naming-amore.upf.edu//2371270_2598731_singleton_obj.png	0	0	[]	0
27397	713875	1589823	woman	people	people	http://object-naming-amore.upf.edu//713875_1589823_singleton_obj.png	0	0	[]	0
27406	2320567	3202781	woman	people	people	http://object-naming-amore.upf.edu//2320567_3202781_supercat_ambiguous.png	0	0	[]	0
27411	2375202	583578	girl	people	people	http://object-naming-amore.upf.edu//2375202_583578_seed_ambiguous.png	0	0	[]	0
27422	2318525	3656866	boy	people	people	http://object-naming-amore.upf.edu//2318525_3656866_singleton_obj.png	0	0	[]	0
27423	2356068	2437043	lady	people	people	http://object-naming-amore.upf.edu//2356068_2437043_seed_ambiguous.png	0	0	[]	0
27437	2325626	3102934	girl	people	people	http://object-naming-amore.upf.edu//2325626_3102934_singleton_obj.png	0	0	[]	0
27440	2375156	3842555	child	people	people	http://object-naming-amore.upf.edu//2375156_3842555_seed_ambiguous.png	0	0	[]	0
27445	2404824	337538	boy	people	people	http://object-naming-amore.upf.edu//2404824_337538_singleton_obj.png	0	0	[]	0
27448	2400057	411788	woman	people	people	http://object-naming-amore.upf.edu//2400057_411788_singleton_obj.png	0	0	[]	0
27451	2325350	986513	man	people	people	http://object-naming-amore.upf.edu//2325350_986513_seed_ambiguous.png	0	0	[]	0
27452	2413041	181423	skier	people	people	http://object-naming-amore.upf.edu//2413041_181423_singleton_obj.png	0	0	[]	0
27458	2414319	296824	lady	people	people	http://object-naming-amore.upf.edu//2414319_296824_seed_ambiguous.png	0	0	[]	0
27460	2414530	156433	woman	people	people	http://object-naming-amore.upf.edu//2414530_156433_singleton_obj.png	0	0	[]	0
27469	2316457	2721709	kid	people	people	http://object-naming-amore.upf.edu//2316457_2721709_seed_ambiguous.png	0	0	[]	0
27472	2371188	2063503	girl	people	people	http://object-naming-amore.upf.edu//2371188_2063503_singleton_obj.png	0	0	[]	0
27474	2347658	888783	boy	people	people	http://object-naming-amore.upf.edu//2347658_888783_supercat_unique.png	0	0	[]	0
27483	2405647	330310	boy	people	people	http://object-naming-amore.upf.edu//2405647_330310_supercat_unique.png	0	0	[]	0
27494	2365567	1904533	girl	people	people	http://object-naming-amore.upf.edu//2365567_1904533_seed_ambiguous.png	0	0	[]	0
27495	2389084	668848	man	people	people	http://object-naming-amore.upf.edu//2389084_668848_supercat_unique.png	0	0	[]	0
27501	2411148	316245	boy	people	people	http://object-naming-amore.upf.edu//2411148_316245_singleton_obj.png	0	0	[]	0
27507	2317491	1020468	guy	people	people	http://object-naming-amore.upf.edu//2317491_1020468_supercat_unique.png	0	0	[]	0
27514	2358372	803522	lady	people	people	http://object-naming-amore.upf.edu//2358372_803522_supercat_unique.png	0	0	[]	0
27516	2363839	2811615	boy	people	people	http://object-naming-amore.upf.edu//2363839_2811615_singleton_obj.png	0	0	[]	0
27524	2335259	2390061	girl	people	people	http://object-naming-amore.upf.edu//2335259_2390061_supercat_ambiguous.png	0	0	[]	0
27526	2341876	3652168	man	people	people	http://object-naming-amore.upf.edu//2341876_3652168_supercat_unique.png	0	0	[]	0
27527	2350714	2681321	lady	people	people	http://object-naming-amore.upf.edu//2350714_2681321_singleton_obj.png	0	0	[]	0
27532	2319895	2748292	boy	people	people	http://object-naming-amore.upf.edu//2319895_2748292_singleton_obj.png	0	0	[]	0
27535	2417758	2992086	man	people	people	http://object-naming-amore.upf.edu//2417758_2992086_supercat_unique.png	0	0	[]	0
27547	2318582	2983379	man	people	people	http://object-naming-amore.upf.edu//2318582_2983379_singleton_obj.png	0	0	[]	0
