,index,image,object,name,correct1,correct2,correct3,image_url,control_type,rating,type,same_color,reliable1,reliable2,control_type_trimmed
383,383,2373607,2036892,laptop,,,1.0,http://object-naming-amore.upf.edu//2373607_2036892_singleton_obj.png,,"[1, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'visual']","[['laptop'], ['laptop'], ['laptop'], ['laptop']]",False,False,
384,384,2373607,2036892,mouse,,,,http://object-naming-amore.upf.edu//2373607_2036892_singleton_obj.png,,"[1, 2, 2, 2]","['visual', 'visual', 'visual', 'visual']","[['adapter', 'charger', 'drive', 'card reader', 'mouse', 'device', 'hardcover', 'hardcovr', 'controller'], ['adapter', 'charger', 'drive', 'card reader', 'mouse', 'device', 'hardcover', 'hardcovr', 'controller'], ['adapter', 'charger', 'drive', 'card reader', 'mouse', 'device', 'hardcover', 'hardcovr', 'controller'], ['mouse']]",False,False,
385,385,2373830,2842967,belt,,,1.0,http://object-naming-amore.upf.edu//2373830_2842967_singleton_obj.png,,"[1, 2, 2, 2]","['bounding box', 'other', 'other', 'bounding box']","[['belt'], ['belt'], ['belt'], ['belt']]",False,False,
386,386,2373830,2842967,horse,1.0,,,http://object-naming-amore.upf.edu//2373830_2842967_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['horse'], ['horse'], ['horse'], ['horse']]",True,False,vg_majority
387,387,2373830,2842967,jar,1.0,1.0,,http://object-naming-amore.upf.edu//2373830_2842967_singleton_obj.png,random,"[2, 2, 2, 2]","['other', 'other', 'other', 'other']","[['jar'], ['jar'], ['jar'], ['jar']]",True,True,random
388,388,2373931,1674850,bike,1.0,1.0,,http://object-naming-amore.upf.edu//2373931_1674850_singleton_obj.png,syn-motorcycle,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike']]",True,True,syn
389,389,2373931,1674850,motorccle,0.75,1.0,,http://object-naming-amore.upf.edu//2373931_1674850_singleton_obj.png,typo-motorcycle,"[1, 0, 1, 1]","['linguistic', nan, 'linguistic', 'linguistic']","[['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike']]",True,True,typo
390,390,2373931,1674850,motorcycle,1.0,,,http://object-naming-amore.upf.edu//2373931_1674850_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike']]",True,False,vg_majority
391,391,2374968,724236,airplane,,,,http://object-naming-amore.upf.edu//2374968_724236_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['airplane', 'plane'], ['airplane', 'plane'], ['airplane', 'plane'], ['airplane', 'plane']]",False,False,
392,392,2374968,724236,plane,1.0,1.0,,http://object-naming-amore.upf.edu//2374968_724236_singleton_obj.png,syn-airplane,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['airplane', 'plane'], ['airplane', 'plane'], ['airplane', 'plane'], ['airplane', 'plane']]",True,True,syn
393,393,2374968,724236,theatre,1.0,1.0,,http://object-naming-amore.upf.edu//2374968_724236_singleton_obj.png,random,"[2, 2, 2, 2]","['other', 'other', 'other', 'other']","[['theatre'], ['theatre'], ['theatre'], ['theatre']]",True,True,random
394,394,2375246,2269180,bed,,,1.0,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[2, 2, 0, 2]","['bounding box', 'bounding box', nan, 'bounding box']","[['bed'], ['bed'], ['bed', 'sheets', 'cover', 'blanket'], ['bed']]",False,False,
395,395,2375246,2269180,blanket,1.0,1.0,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,syn-cover,"[0, 2, 0, 0]","[nan, 'visual', nan, nan]","[['sheets', 'cover', 'blanket'], ['cover', 'blanket'], ['bed', 'sheets', 'cover', 'blanket'], ['coat', 'shirt', 'jacket', 'cover', 'blanket']]",True,True,syn
396,396,2375246,2269180,clothes,,,1.0,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[2, 0, 0, 2]","['bounding box', nan, nan, 'bounding box']","[['clothes'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'clothes'], ['sheets', 'clothes']]",False,False,
397,397,2375246,2269180,coat,,,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[2, 2, 0, 0]","['visual', 'visual', nan, nan]","[['coat', 'shirt', 'jacket'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'cover', 'blanket']]",False,False,
398,398,2375246,2269180,cover,,,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[0, 2, 0, 0]","[nan, 'visual', nan, nan]","[['sheets', 'cover', 'blanket'], ['cover', 'blanket'], ['bed', 'sheets', 'cover', 'blanket'], ['coat', 'shirt', 'jacket', 'cover', 'blanket']]",False,False,
399,399,2375246,2269180,jacket,,,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[2, 2, 0, 0]","['visual', 'visual', nan, nan]","[['coat', 'shirt', 'jacket'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'cover', 'blanket']]",False,False,
400,400,2375246,2269180,sheets,,,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[0, 2, 0, 1]","[nan, 'visual', nan, 'bounding box']","[['sheets', 'cover', 'blanket'], ['sheets'], ['bed', 'sheets', 'cover', 'blanket'], ['sheets', 'clothes']]",False,False,
401,401,2375246,2269180,shirt,,,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[2, 0, 0, 0]","['visual', nan, nan, nan]","[['coat', 'shirt', 'jacket'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'cover', 'blanket']]",False,False,
402,402,2375246,2269180,tied,0.5,1.0,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,random,"[2, 2, 2, 2]","['visual', 'other', 'linguistic', 'other']","[['tied'], ['tied'], ['tied'], ['tied']]",True,True,random
403,403,2375404,3065688,bread,1.0,,,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['cake', 'food', 'bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",True,False,vg_majority
404,404,2375404,3065688,bun,,,,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['cake', 'food', 'bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",False,False,
405,405,2375404,3065688,cake,,,,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['cake'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['cake', 'food', 'bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",False,False,
406,406,2375404,3065688,food,,,,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['food'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['cake', 'food', 'bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",False,False,
407,407,2375404,3065688,sadnwich,0.6666666666666666,1.0,,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,typo-sandwich,"[1, 0, 2, 1]","['linguistic', nan, 'bounding box', 'linguistic']","[['sandwich', 'sadnwich'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['sandwich', 'sadnwich'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",True,True,typo
408,408,2375404,3065688,sandwich,,,1.0,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,,"[1, 0, 2, 1]","['bounding box', nan, 'bounding box', 'bounding box']","[['sandwich', 'sadnwich'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['sandwich', 'sadnwich'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",False,False,
409,409,2375454,2672722,bowl,,,1.0,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[1, 2, 2, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['plate', 'bowl'], ['plate', 'bowl'], ['plate', 'bowl'], ['plate', 'bowl']]",False,False,
410,410,2375454,2672722,cucumber,,,,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['vegetable', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber', 'strawberries'], ['food', 'vegetable', 'salad', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber']]",False,False,
411,411,2375454,2672722,food,,,,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['food', 'salad'], ['food', 'vegetable', 'salad', 'cucumber', 'strawberries'], ['food', 'vegetable', 'salad', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber']]",False,False,
412,412,2375454,2672722,plate,,,1.0,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[1, 2, 2, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['plate', 'bowl'], ['plate', 'bowl'], ['plate', 'bowl'], ['plate', 'bowl']]",False,False,
413,413,2375454,2672722,salad,,,,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['food', 'salad'], ['food', 'vegetable', 'salad', 'cucumber', 'strawberries'], ['food', 'vegetable', 'salad', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber']]",False,False,
414,414,2375454,2672722,strawberries,1.0,,,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,alternative,"[1, 2, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['strawberries'], ['food', 'vegetable', 'salad', 'cucumber', 'strawberries'], ['strawberries'], ['strawberries']]",True,False,alternative
415,415,2375454,2672722,vegetable,,,,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['vegetable', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber', 'strawberries'], ['food', 'vegetable', 'salad', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber']]",False,False,
416,416,2376566,719746,cap,,,,http://object-naming-amore.upf.edu//2376566_719746_supercat_ambiguous.png,,"[1, 0, 1, 0]","['bounding box', nan, 'visual', nan]","[['face', 'cap'], ['hat', 'cap'], ['hat', 'cap'], ['hat', 'cap']]",False,False,
417,417,2376566,719746,face,,,1.0,http://object-naming-amore.upf.edu//2376566_719746_supercat_ambiguous.png,,"[1, 2, 2, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['face', 'cap'], ['face'], ['face'], ['face']]",False,False,
418,418,2376566,719746,hat,0.75,,,http://object-naming-amore.upf.edu//2376566_719746_supercat_ambiguous.png,vg_majority,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['hat'], ['hat', 'cap'], ['hat', 'cap'], ['hat', 'cap']]",True,False,vg_majority
419,419,2376566,719746,scraf,1.0,1.0,,http://object-naming-amore.upf.edu//2376566_719746_supercat_ambiguous.png,random,"[2, 2, 2, 2]","['other', 'other', 'other', 'other']","[['scraf'], ['scraf'], ['scraf'], ['scraf']]",True,True,random
420,420,2376930,2084256,athlete,,,,http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child']]",False,False,
421,421,2376930,2084256,boy,,,,http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png,,"[0, 0, 1, 0]","[nan, nan, 'visual', nan]","[['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child']]",False,False,
422,422,2376930,2084256,child,1.0,1.0,,http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png,syn-kid,"[0, 0, 1, 0]","[nan, nan, 'visual', nan]","[['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child']]",True,True,syn
423,423,2376930,2084256,frisbee player,,,,http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png,,"[0, 0, 1, 0]","[nan, nan, 'visual', nan]","[['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child']]",False,False,
424,424,2376930,2084256,kid,,,,http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png,,"[0, 0, 1, 0]","[nan, nan, 'visual', nan]","[['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child']]",False,False,
425,425,2376930,2084256,lady,,,,http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png,,"[2, 0, 0, 0]","['visual', nan, nan, nan]","[['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child']]",False,False,
426,426,2376930,2084256,man,,,,http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png,,"[2, 0, 1, 0]","['visual', nan, 'visual', nan]","[['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child']]",False,False,
427,427,2376930,2084256,person,,,,http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child']]",False,False,
428,428,2376930,2084256,player,,,,http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child']]",False,False,
429,429,2376930,2084256,plyaer,0.75,1.0,,http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png,typo-player,"[1, 0, 1, 1]","['linguistic', nan, 'linguistic', 'linguistic']","[['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child']]",True,True,typo
430,430,2376930,2084256,woman,,,,http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png,,"[2, 0, 0, 0]","['visual', nan, nan, nan]","[['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child'], ['boy', 'woman', 'plyaer', 'player', 'frisbee player', 'man', 'kid', 'athlete', 'lady', 'person', 'child']]",False,False,
431,431,2378197,1838510,cae,1.0,1.0,,http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png,typo-cake,"[1, 2, 1, 2]","['linguistic', 'visual', 'linguistic', 'visual']","[['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'cake'], ['cae', 'dessert', 'pizza', 'cake', 'food']]",True,True,typo
432,432,2378197,1838510,cake,,,,http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png,,"[0, 2, 1, 2]","[nan, 'visual', 'visual', 'visual']","[['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'cake'], ['cae', 'dessert', 'pizza', 'cake', 'food']]",False,False,
433,433,2378197,1838510,dessert,,,,http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png,,"[0, 2, 1, 1]","[nan, 'visual', 'visual', 'visual']","[['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'cake'], ['cae', 'dessert', 'pizza', 'cake', 'food']]",False,False,
434,434,2378197,1838510,food,,,,http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'pizza', 'cake', 'food'], ['food'], ['cae', 'dessert', 'pizza', 'cake', 'food']]",False,False,
435,435,2378197,1838510,pizza,1.0,,,http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'pizza', 'cake', 'food'], ['pizza'], ['cae', 'dessert', 'pizza', 'cake', 'food']]",True,False,vg_majority
436,436,2380172,1349791,girl,1.0,,,http://object-naming-amore.upf.edu//2380172_1349791_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl']]",True,False,vg_majority
