items,quality_control
"[['http://object-naming-amore.upf.edu//2380450_1346446_singleton_obj.png', ['man', 'table', 'chair']], ['http://object-naming-amore.upf.edu//2399852_413282_supercat_unique.png', ['tree', 't-shirt', 'shirt']], ['http://object-naming-amore.upf.edu//2350299_2367609_singleton_obj.png', ['mouth', 'cap', 'beanie', 'hat']], ['http://object-naming-amore.upf.edu//2394215_466109_supercat_unique.png', ['food', 'sauce', 'burrito', 'plate', 'fopd']], ['http://object-naming-amore.upf.edu//2316807_1051716_singleton_obj.png', ['water skiier', 'skier', 'person', 'man', 'water skier']], ['http://object-naming-amore.upf.edu//2416057_2942585_singleton_obj.png', ['helmet', 'kid', 'sktaeboarder', 'skater', 'person', 'boy', 'skateboarder', 'skateboard']]]","['7b226d616e223a20227365726966222c20227461626c65223a2022617269616c227d', '7b2274726565223a20227365726966222c20227368697274223a2022617269616c227d', '7b226d6f757468223a2022636f7572696572227d', '7b22666f7064223a202273616e732d666f6f64227d', '7b22776174657220736b69696572223a202273616e732d776174657220736b696572222c20226d616e223a2022617269616c227d', '7b22736b746165626f6172646572223a202273616e732d736b617465626f6172646572222c2022626f79223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2401739_1144706_seed_ambiguous.png', ['boat', 'canle', 'canoe']], ['http://object-naming-amore.upf.edu//2409037_250268_singleton_obj.png', ['train', 'clouds', 'vehicle']], ['http://object-naming-amore.upf.edu//2317293_2919379_singleton_obj.png', ['bed', 'mattress', 'mattreess', 'toy']], ['http://object-naming-amore.upf.edu//2410139_225105_singleton_obj.png', ['table', 'rug', 'carept', 'carpet', 'floor']], ['http://object-naming-amore.upf.edu//2411079_316928_supercat_unique.png', ['bed', 'tub', 'bathtub', 'dog', 'eyecars']], ['http://object-naming-amore.upf.edu//2348579_2663685_seed_ambiguous.png', ['bread', 'bun', 'hotdog', 'toppings', 'topipngs', 'food', 'hot dog bun', 'burger']]]","['7b2263616e6c65223a202273616e732d63616e6f65222c2022626f6174223a2022617269616c227d', '7b22636c6f756473223a20227365726966222c2022747261696e223a2022617269616c227d', '7b226d6174747265657373223a202273616e732d6d61747472657373222c2022626564223a2022617269616c227d', '7b22636172657074223a202273616e732d636172706574222c2022636172706574223a2022617269616c222c2022727567223a2022626f6c642d636172706574227d', '7b2265796563617273223a2022636f7572696572222c202262617468747562223a2022626f6c642d747562227d', '7b22746f7069706e6773223a202273616e732d746f7070696e6773222c202262756e223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//4917_1564555_singleton_obj.png', ['bed', 'pillow', 'baggies']], ['http://object-naming-amore.upf.edu//2405784_372016_singleton_obj.png', ['airplane', 'propellar', 'plane']], ['http://object-naming-amore.upf.edu//2331151_3220334_singleton_obj.png', ['dump truck', 'wheel', 'truck', 'lorry']], ['http://object-naming-amore.upf.edu//2392644_478510_seed_ambiguous.png', ['kid', 'chlid', 'child', 'book', 'boy']], ['http://object-naming-amore.upf.edu//2413635_169402_supercat_unique.png', ['shirt', 'tie', 'coat', 'door', 'man']], ['http://object-naming-amore.upf.edu//2323725_3491590_supercat_ambiguous.png', ['ball', 'child', 'boy', 'soccer player', 'children', 't-shirt', 'mohawk', 'kid']]]","['7b2262616767696573223a2022636f7572696572222c2022626564223a2022617269616c227d', '7b2270726f70656c6c6172223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22776865656c223a20227365726966222c2022747275636b223a2022617269616c227d', '7b2263686c6964223a202273616e732d6368696c64222c2022626f79223a2022617269616c222c20226368696c64223a2022626f6c642d6b6964227d', '7b22646f6f72223a20227365726966222c20226d616e223a2022617269616c227d', '7b226d6f6861776b223a20227365726966222c20226b6964223a2022626f6c642d6368696c642c6368696c6472656e227d']"
"[['http://object-naming-amore.upf.edu//2323957_3405871_supercat_ambiguous.png', ['shoulder', 'hat', 'cap']], ['http://object-naming-amore.upf.edu//2404360_1116310_supercat_unique.png', ['casters', 'glass', 'table']], ['http://object-naming-amore.upf.edu//2361065_1886101_supercat_unique.png', ['jacket', 'shirt', 'coat', 'legged']], ['http://object-naming-amore.upf.edu//2352074_1844013_singleton_obj.png', ['table', 'countertop', 'cunter', 'island', 'counter']], ['http://object-naming-amore.upf.edu//2391882_485287_supercat_unique.png', ['girl', 'jacket', 'coat', 'shirt', 'jackte']], ['http://object-naming-amore.upf.edu//2657_1069343_singleton_obj.png', ['anmial', 'bull', 'goat', 'cow', 'buffalo', 'ram', 'yak', 'animal']]]","['7b2273686f756c646572223a20227365726966222c2022686174223a2022617269616c227d', '7b2263617374657273223a2022636f7572696572222c20227461626c65223a2022617269616c227d', '7b226c6567676564223a2022636f7572696572227d', '7b2263756e746572223a202273616e732d636f756e746572222c2022636f756e746572223a2022617269616c227d', '7b226a61636b7465223a202273616e732d6a61636b6574222c20226a61636b6574223a2022617269616c227d', '7b22616e6d69616c223a202273616e732d616e696d616c227d']"
"[['http://object-naming-amore.upf.edu//2365723_2612533_supercat_unique.png', ['rentles', 'jacket', 'shirt']], ['http://object-naming-amore.upf.edu//2333046_2843959_singleton_obj.png', ['soup', 'more', 'bowl']], ['http://object-naming-amore.upf.edu//2392909_476365_singleton_obj.png', ['building', 'trailer', 'truck', 'garage']], ['http://object-naming-amore.upf.edu//2318816_1006867_singleton_obj.png', ['jacket', 'coat', 'hair', 'shirt', 'sweater']], ['http://object-naming-amore.upf.edu//2352261_2113566_seed_ambiguous.png', ['desktop', 'mouse', 'desk', 'table', 'keyboards']], ['http://object-naming-amore.upf.edu//2401985_1141859_singleton_obj.png', ['belt', 'player', 'pitcher', 'cap', 'man', 'person', 'baseball player', 'boy']]]","['7b2272656e746c6573223a2022636f7572696572222c20227368697274223a2022617269616c227d', '7b226d6f7265223a2022636f7572696572222c2022626f776c223a2022617269616c227d', '7b22747261696c6572223a20227365726966222c2022676172616765223a2022617269616c227d', '7b2268616972223a20227365726966222c20226a61636b6574223a2022617269616c227d', '7b226d6f757365223a20227365726966222c20226465736b223a2022617269616c227d', '7b2262656c74223a20227365726966222c202270697463686572223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2360186_2511943_singleton_obj.png', ['sause', 'bird', 'seagull']], ['http://object-naming-amore.upf.edu//2323774_2720310_singleton_obj.png', ['ship', 'boat', 'trees']], ['http://object-naming-amore.upf.edu//2359564_1955103_singleton_obj.png', ['ear', 'flock', 'sheep', 'goat']], ['http://object-naming-amore.upf.edu//2375999_720815_singleton_obj.png', ['baseball player', 'hands', 'man', 'pitcher', 'player']], ['http://object-naming-amore.upf.edu//2354029_2157520_singleton_obj.png', ['ground', 'bun', 'burger', 'food', 'bread']], ['http://object-naming-amore.upf.edu//2378871_1363590_singleton_obj.png', ['skier', 'person', 'snowboarder', 'man', 'shoe', 't-shirt', 'shooe', 'boy']]]","['7b227361757365223a2022636f7572696572222c202262697264223a2022617269616c227d', '7b227472656573223a20227365726966222c2022626f6174223a2022617269616c227d', '7b22656172223a20227365726966227d', '7b2268616e6473223a20227365726966227d', '7b2267726f756e64223a20227365726966227d', '7b2273686f6f65223a202273616e732d73686f65222c20226d616e223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2358083_3274546_singleton_obj.png', ['cow', 'anmial', 'animal']], ['http://object-naming-amore.upf.edu//2334819_2048808_seed_ambiguous.png', ['pierogi', 'chair', 'table']], ['http://object-naming-amore.upf.edu//2316235_3482657_supercat_unique.png', ['cars', 'brdge', 'overpass', 'bridge']], ['http://object-naming-amore.upf.edu//2367839_620202_singleton_obj.png', ['cat', 'quilt', 'blaknet', 'blanket', 'bed']], ['http://object-naming-amore.upf.edu//2395261_456445_singleton_obj.png', ['goat', 'ear', 'lamb', 'animal', 'sheep']], ['http://object-naming-amore.upf.edu//2317497_3269787_supercat_ambiguous.png', ['person', 'glove', 'player', 'athlete', 'man', 'knit', 'batter', 'baseball player']]]","['7b22616e6d69616c223a202273616e732d616e696d616c222c2022636f77223a2022617269616c227d', '7b22706965726f6769223a2022636f7572696572222c20226368616972223a2022617269616c227d', '7b226272646765223a202273616e732d627269646765222c2022627269646765223a2022617269616c227d', '7b22626c616b6e6574223a202273616e732d626c616e6b6574222c2022626564223a2022617269616c227d', '7b22656172223a20227365726966222c20227368656570223a2022617269616c227d', '7b226b6e6974223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2338453_2321698_supercat_unique.png', ['benhc', 'chair', 'bench']], ['http://object-naming-amore.upf.edu//2316247_2931503_seed_ambiguous.png', ['pole', 'spots', 'cow']], ['http://object-naming-amore.upf.edu//2342266_935518_singleton_obj.png', ['plane', 'airplane', 'jet', 'engine']], ['http://object-naming-amore.upf.edu//2361819_3753230_singleton_obj.png', ['cake', 'dessert', 'food', 'nut', 'pie']], ['http://object-naming-amore.upf.edu//2316768_3288942_supercat_ambiguous.png', ['snack', 'pizza', 'food', 'cheexe', 'cheese']], ['http://object-naming-amore.upf.edu//2375018_2380231_singleton_obj.png', ['man', 'boy', 'baseball player', 'player', 'athlete', 'plqyer', 'person', 'batter']]]","['7b2262656e6863223a202273616e732d62656e6368222c202262656e6368223a2022617269616c227d', '7b2273706f7473223a20227365726966222c2022636f77223a2022617269616c227d', '7b22656e67696e65223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b226e7574223a20227365726966222c202263616b65223a2022617269616c227d', '7b22636865657865223a202273616e732d636865657365227d', '7b22706c71796572223a202273616e732d706c61796572222c2022626f79223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2388174_675137_singleton_obj.png', ['overpass', 'bridge', 'arrow']], ['http://object-naming-amore.upf.edu//2349902_2045699_singleton_obj.png', ['wheel', 'car', 'meter']], ['http://object-naming-amore.upf.edu//2384779_1305054_supercat_unique.png', ['jacket', 'coat', 'basket', 'shirt']], ['http://object-naming-amore.upf.edu//2387429_1276053_singleton_obj.png', ['fire truck', 'wheel', 'fire engine', 'truck', 'holeman']], ['http://object-naming-amore.upf.edu//2335764_3481506_singleton_obj.png', ['bench', 'chair', 'table', 'woden', 'wooden']], ['http://object-naming-amore.upf.edu//2415932_3651002_singleton_obj.png', ['para sail', 'table', 'temples', 'surfer', 'windsurfing', 'sail', 'wind surfer', 'sailboard']]]","['7b226172726f77223a20227365726966222c2022627269646765223a2022617269616c227d', '7b226d65746572223a20227365726966222c2022636172223a2022617269616c227d', '7b226261736b6574223a20227365726966222c20226a61636b6574223a2022617269616c227d', '7b22686f6c656d616e223a2022636f7572696572222c2022747275636b223a2022617269616c227d', '7b22776f64656e223a202273616e732d776f6f64656e222c202262656e6368223a2022617269616c227d', '7b2274656d706c6573223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2375313_1690971_supercat_unique.png', ['blades', 'guy', 'man']], ['http://object-naming-amore.upf.edu//2365076_2252517_singleton_obj.png', ['glass', 'tile', 'pot']], ['http://object-naming-amore.upf.edu//2334968_2812654_supercat_ambiguous.png', ['kid', 'cihld', 'child', 'boy']], ['http://object-naming-amore.upf.edu//2412199_200637_singleton_obj.png', ['plate', 'counter', 'white', 'fork', 'table']], ['http://object-naming-amore.upf.edu//2320856_1049116_singleton_obj.png', ['couple', 'person', 'man', 'shirt', 'coulpe']], ['http://object-naming-amore.upf.edu//2318299_3701747_supercat_unique.png', ['woman', 'tennis outfit', 'dress', 'tennis dress', 'shirt', 'sports dress', 'powered', 'tank top']]]","['7b22626c61646573223a2022636f7572696572227d', '7b2274696c65223a20227365726966222c2022706f74223a2022617269616c227d', '7b226369686c64223a202273616e732d6368696c64222c2022626f79223a2022617269616c222c20226b6964223a2022626f6c642d6368696c64227d', '7b227768697465223a20227365726966227d', '7b22636f756c7065223a202273616e732d636f75706c65222c20226d616e223a2022617269616c227d', '7b22706f7765726564223a2022636f7572696572222c20226472657373223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2416535_3127548_singleton_obj.png', ['girl', 'man', 'woman']], ['http://object-naming-amore.upf.edu//498298_1575357_supercat_ambiguous.png', ['woman', 'food', 'office']], ['http://object-naming-amore.upf.edu//2351300_1776918_singleton_obj.png', ['shirt', 'bench', 'chair', 'latte']], ['http://object-naming-amore.upf.edu//2350143_1977173_singleton_obj.png', ['bicydlist', 'man', 'person', 'bicyclist', 'guy']], ['http://object-naming-amore.upf.edu//2326137_2855524_supercat_unique.png', ['broccoli', 'food', 'ceilin', 'bowl', 'vegetable']], ['http://object-naming-amore.upf.edu//2333830_3363128_supercat_unique.png', ['coat', 'suit', 'couple', 'bride and groom', 'candle', 'jacket', 'groom', 'clothing']]]","['7b226d616e223a20227365726966222c2022776f6d616e223a2022617269616c227d', '7b226f6666696365223a2022636f7572696572222c2022776f6d616e223a2022617269616c227d', '7b226c61747465223a2022636f7572696572222c202262656e6368223a2022617269616c227d', '7b2262696379646c697374223a202273616e732d62696379636c697374222c20226d616e223a2022617269616c227d', '7b226365696c696e223a2022636f7572696572222c2022626f776c223a2022617269616c227d', '7b2263616e646c65223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2388225_509316_supercat_ambiguous.png', ['mouth', 'tie', 'necktie']], ['http://object-naming-amore.upf.edu//2406910_288403_singleton_obj.png', ['jacket', 'bridge', 'overpass']], ['http://object-naming-amore.upf.edu//2371671_2729156_seed_ambiguous.png', ['desk', 'table', 'keygoard', 'keyboard']], ['http://object-naming-amore.upf.edu//2399525_1168970_seed_ambiguous.png', ['curtan', 'drapes', 'cake', 'chair', 'curtain']], ['http://object-naming-amore.upf.edu//2377717_3295066_singleton_obj.png', ['table', 'keyboard', 'scissors', 'laptop', 'desk']], ['http://object-naming-amore.upf.edu//2382678_1326973_singleton_obj.png', ['kid', 'boy', 'guy', 'skater', 'pavement', 'skateboarder', 'shoe', 'man']]]","['7b226d6f757468223a20227365726966222c2022746965223a2022617269616c222c20226e65636b746965223a2022626f6c642d746965227d', '7b226a61636b6574223a20227365726966222c2022627269646765223a2022617269616c227d', '7b226b6579676f617264223a202273616e732d6b6579626f617264222c20226465736b223a2022617269616c227d', '7b2263757274616e223a202273616e732d6375727461696e222c20226375727461696e223a2022617269616c222c2022647261706573223a2022626f6c642d6375727461696e227d', '7b2273636973736f7273223a20227365726966222c20226465736b223a2022617269616c227d', '7b22706176656d656e74223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2389092_1264148_singleton_obj.png', ['dog', 'plate', 'grass']], ['http://object-naming-amore.upf.edu//2377697_564084_singleton_obj.png', ['cat', 'kittn', 'kitten']], ['http://object-naming-amore.upf.edu//2396709_441241_seed_ambiguous.png', ['star', 'canopy', 'maypole', 'curtain']], ['http://object-naming-amore.upf.edu//2365947_631264_singleton_obj.png', ['animal', 'cow', 'goat', 'sheep', 'picture']], ['http://object-naming-amore.upf.edu//2387219_514550_supercat_unique.png', ['coat', 'man', 'jacket', 'table', 'shirt']], ['http://object-naming-amore.upf.edu//2360919_2541223_singleton_obj.png', ['box', 'jacket', 'man', 'hood', 'shirt', 'beard', 'hoodie', 'neck']]]","['7b226772617373223a20227365726966222c2022646f67223a2022617269616c227d', '7b226b6974746e223a202273616e732d6b697474656e222c2022636174223a2022617269616c227d', '7b226d6179706f6c65223a2022636f7572696572222c20226375727461696e223a2022617269616c227d', '7b2270696374757265223a20227365726966222c2022636f77223a2022617269616c227d', '7b227461626c65223a20227365726966227d', '7b22626f78223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//713062_3796324_singleton_obj.png', ['trcuk', 'truck', 'van']], ['http://object-naming-amore.upf.edu//2320078_3258212_singleton_obj.png', ['belt', 'horse', 'slim']], ['http://object-naming-amore.upf.edu//150511_1567848_singleton_obj.png', ['shirt', 'raft', 'alcove', 'boat']], ['http://object-naming-amore.upf.edu//2383768_530460_singleton_obj.png', ['shirt', 'blouse', 'chin', 'dress', 'sirt']], ['http://object-naming-amore.upf.edu//2366184_630032_supercat_ambiguous.png', ['guy', 'person', 'headphones', 'man', 'shirt']], ['http://object-naming-amore.upf.edu//2342867_2059137_seed_ambiguous.png', ['meadow', 'platter', 'bowl', 'plate', 'food', 'fruit', 'apple', 'dish']]]","['7b22747263756b223a202273616e732d747275636b222c2022747275636b223a2022617269616c227d', '7b22736c696d223a2022636f7572696572222c2022686f727365223a2022617269616c227d', '7b22616c636f7665223a2022636f7572696572227d', '7b2273697274223a202273616e732d7368697274222c20227368697274223a2022617269616c227d', '7b226865616470686f6e6573223a20227365726966227d', '7b226d6561646f77223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2359168_2407321_singleton_obj.png', ['rocking chair', 'chair', 'rocking ctair']], ['http://object-naming-amore.upf.edu//2407270_1098245_singleton_obj.png', ['cake', 'lettering', 'birthday cake']], ['http://object-naming-amore.upf.edu//1160027_3607295_singleton_obj.png', ['iodine', 'counter', 'tub', 'bathtub']], ['http://object-naming-amore.upf.edu//2358254_804653_supercat_unique.png', ['countertop', 'table', 'counter', 'food', 'towel']], ['http://object-naming-amore.upf.edu//2415942_2881595_supercat_ambiguous.png', ['coat', 'tab', 'shirt', 'jacket', 'raincoat']], ['http://object-naming-amore.upf.edu//2357838_1808154_singleton_obj.png', ['burger', 'bread', 'food', 'snacks', 'hotdog', 'bun', 'hotog', 'sandwich']]]","['7b22726f636b696e67206374616972223a202273616e732d726f636b696e67206368616972222c20226368616972223a2022617269616c227d', '7b226c6574746572696e67223a20227365726966222c202263616b65223a2022617269616c227d', '7b22696f64696e65223a2022636f7572696572222c2022747562223a2022626f6c642d62617468747562227d', '7b22746f77656c223a20227365726966227d', '7b22746162223a20227365726966222c20227368697274223a2022617269616c227d', '7b22686f746f67223a202273616e732d686f74646f67227d']"
